,YUAG,Berkeley,Hopper,304Elm,Davenport,38HH,320Temple,53Wall,Sprague,Malone,Trumbull,17HH
2018-06-29 04:00:00,115.6,52.6,67.1,4.6,121.3,5.8,2.0,18.2,28.7,128.8,71.7,123.3
2018-06-29 05:00:00,117.2,52.0,63.7,4.9,121.3,6.7,2.0,18.3,32.8,122.7,71.5,124.3
2018-06-29 06:00:00,113.5,57.7,66.7,4.8,121.3,6.0,2.0,19.4,31.5,122.0,76.0,126.0
2018-06-29 07:00:00,117.7,68.8,62.6,5.8,121.3,6.3,2.0,19.5,29.7,122.6,98.3,127.9
2018-06-29 08:00:00,144.5,108.9,68.0,8.7,121.3,6.4,2.1,20.0,32.6,128.4,114.7,132.0
2018-06-29 09:00:00,193.0,118.6,76.4,8.5,121.3,6.5,2.9,21.1,39.4,143.1,124.3,136.8
2018-06-29 10:00:00,262.1,105.2,69.5,8.7,121.3,7.8,2.0,23.0,42.0,155.5,120.9,152.2
2018-06-29 11:00:00,299.5,114.3,75.0,8.8,121.3,8.8,2.1,24.4,44.8,166.9,110.6,162.5
2018-06-29 12:00:00,298.2,106.7,77.0,9.0,121.3,8.7,2.2,21.5,43.3,170.5,110.4,167.8
2018-06-29 13:00:00,290.7,105.2,75.8,8.8,121.3,9.7,2.3,20.5,47.2,170.1,114.8,168.5
2018-06-29 14:00:00,290.1,126.0,78.3,9.2,121.3,9.6,2.0,23.3,47.7,169.9,116.0,167.0
2018-06-29 15:00:00,290.2,115.8,69.2,9.0,121.3,9.0,2.0,24.2,43.5,161.3,118.2,164.5
2018-06-29 16:00:00,288.5,107.5,73.5,9.0,121.3,10.5,2.2,21.5,49.0,165.2,113.8,159.2
2018-06-29 17:00:00,285.0,116.8,72.7,9.0,121.3,9.4,2.2,21.3,44.8,191.0,109.7,157.5
2018-06-29 18:00:00,274.0,106.0,62.3,9.3,121.3,9.0,1.8,21.8,40.7,167.1,118.0,158.1
2018-06-29 19:00:00,208.7,114.0,70.5,9.5,121.3,8.3,2.8,20.7,42.3,154.7,120.8,154.0
2018-06-29 20:00:00,130.1,115.9,73.0,9.2,121.3,7.5,3.2,19.5,38.5,145.3,115.8,144.4
2018-06-29 21:00:00,120.2,95.5,64.0,5.3,121.3,7.7,2.7,18.2,39.7,146.5,104.7,144.1
2018-06-29 22:00:00,118.3,75.5,69.2,5.7,121.3,7.6,2.3,19.1,41.5,143.5,85.7,135.0
2018-06-29 23:00:00,116.2,72.8,67.6,5.2,121.3,5.9,2.0,19.0,39.3,140.7,84.6,136.5
2018-06-30 00:00:00,114.8,56.5,70.5,5.0,121.3,6.3,2.2,15.7,38.5,137.0,79.4,132.0
2018-06-30 01:00:00,110.7,61.7,82.7,5.6,121.3,5.7,1.7,15.5,33.1,120.5,93.4,139.5
2018-06-30 02:00:00,100.8,44.1,55.5,6.2,121.3,4.1,1.6,15.5,26.6,110.5,80.4,119.4
2018-06-30 03:00:00,114.7,54.9,70.0,6.7,121.3,5.7,2.3,14.7,30.8,123.8,83.5,127.1
2018-06-30 04:00:00,114.2,49.5,66.7,7.3,121.3,5.0,1.7,15.0,28.2,123.0,81.7,126.2
2018-06-30 05:00:00,121.1,52.1,73.8,7.9,121.3,5.3,2.3,14.8,32.3,122.7,76.8,124.5
2018-06-30 06:00:00,128.7,64.7,70.2,8.5,121.3,4.7,1.7,15.0,30.0,128.8,79.2,124.7
2018-06-30 07:00:00,117.8,80.8,62.3,9.0,121.3,4.2,2.2,14.3,28.8,136.2,95.1,126.8
2018-06-30 08:00:00,113.5,117.0,65.8,9.6,121.3,5.0,1.8,14.7,31.9,120.5,112.0,125.5
2018-06-30 09:00:00,114.5,124.9,68.4,9.2,121.3,4.3,2.0,14.5,38.8,121.2,113.9,128.8
2018-06-30 10:00:00,128.2,106.8,61.6,8.8,121.3,4.7,2.0,15.0,38.7,120.8,113.0,131.4
2018-06-30 11:00:00,175.5,119.8,74.9,8.7,121.3,5.6,1.7,14.5,40.0,122.8,113.6,132.6
2018-06-30 12:00:00,258.7,104.5,68.3,9.0,121.3,6.0,2.1,14.8,37.5,128.2,122.2,137.7
2018-06-30 13:00:00,274.3,104.4,68.5,9.0,121.3,7.0,2.2,16.4,39.6,141.2,114.3,138.3
2018-06-30 14:00:00,277.2,114.0,74.3,9.0,121.3,7.9,2.0,15.6,40.0,149.0,110.9,136.7
2018-06-30 15:00:00,278.3,102.1,73.9,9.0,121.3,7.8,1.7,15.7,37.2,147.5,118.6,136.8
2018-06-30 16:00:00,277.2,103.4,74.3,9.0,121.3,8.7,2.0,15.8,39.3,132.6,120.5,139.9
2018-06-30 17:00:00,278.6,106.6,69.5,8.7,121.3,8.3,2.0,16.4,38.7,130.5,119.9,141.3
2018-06-30 18:00:00,266.5,100.4,65.3,8.8,121.3,8.3,2.0,16.1,38.7,135.4,124.8,145.0
2018-06-30 19:00:00,201.7,116.8,74.0,9.0,121.3,8.4,2.0,16.0,39.6,146.5,122.8,144.0
2018-06-30 20:00:00,125.7,110.7,73.9,7.8,121.3,7.5,2.0,16.2,37.4,143.3,127.9,142.5
2018-06-30 21:00:00,116.6,107.3,63.8,7.9,121.3,7.6,2.0,16.2,39.5,129.2,109.6,142.5
2018-06-30 22:00:00,114.7,100.7,72.7,8.0,121.3,8.0,2.6,17.0,40.6,125.1,97.0,141.8
2018-06-30 23:00:00,115.0,69.0,69.1,8.1,121.3,6.7,2.2,17.0,37.5,127.0,94.0,137.5
2018-07-01 00:00:00,116.2,56.3,72.0,8.2,121.3,6.3,1.8,17.0,39.0,126.9,90.7,133.4
2018-07-01 01:00:00,110.2,60.5,78.7,8.3,121.3,6.9,1.8,16.5,31.3,117.7,90.8,126.0
2018-07-01 02:00:00,103.9,47.7,62.5,8.4,121.3,5.3,1.6,16.5,27.9,114.4,73.4,126.0
2018-07-01 03:00:00,117.5,55.6,70.2,8.5,121.3,5.5,2.0,16.6,30.0,126.0,80.8,127.6
2018-07-01 04:00:00,118.0,52.7,65.8,8.6,121.3,5.2,2.0,16.9,29.2,123.9,79.0,128.4
2018-07-01 05:00:00,117.9,54.3,67.0,8.7,121.3,5.5,2.0,16.6,31.3,122.1,76.2,126.8
2018-07-01 06:00:00,116.8,65.4,67.0,8.8,121.3,5.3,2.0,16.4,30.2,122.4,83.6,126.0
2018-07-01 07:00:00,117.7,75.1,59.3,8.9,121.3,5.2,2.0,16.0,29.5,122.3,103.7,125.8
2018-07-01 08:00:00,117.8,115.5,67.7,9.0,121.3,5.3,1.8,15.3,32.0,120.3,116.7,128.9
2018-07-01 09:00:00,129.2,114.0,67.2,10.2,121.3,4.5,1.8,15.0,37.0,120.7,120.1,129.8
2018-07-01 10:00:00,133.0,104.9,65.8,9.0,121.3,5.5,1.9,14.5,40.1,136.3,119.9,132.2
2018-07-01 11:00:00,179.0,124.0,72.0,9.0,121.3,6.5,1.8,14.7,40.0,128.4,117.1,139.3
2018-07-01 12:00:00,271.0,112.5,70.2,8.7,121.3,7.0,2.0,14.8,36.9,124.0,120.2,140.2
2018-07-01 13:00:00,287.5,105.3,66.3,8.8,121.3,8.3,2.0,14.8,42.3,123.5,117.3,144.8
2018-07-01 14:00:00,289.3,114.8,71.7,9.0,121.3,8.2,2.0,15.4,40.0,125.5,111.4,144.0
2018-07-01 15:00:00,290.0,100.4,62.0,9.0,121.3,7.8,1.7,15.3,39.0,129.1,107.3,143.0
2018-07-01 16:00:00,290.7,110.3,65.1,9.0,121.3,8.0,2.0,15.2,43.0,134.7,109.3,147.5
2018-07-01 17:00:00,289.5,112.0,65.9,9.0,121.3,6.7,2.0,15.8,39.2,147.2,112.0,145.0
2018-07-01 18:00:00,273.1,106.0,67.0,9.0,121.3,6.3,2.0,15.2,40.5,146.3,114.7,148.2
2018-07-01 19:00:00,212.4,111.5,67.1,9.0,121.3,6.4,2.0,15.3,43.3,141.3,113.2,149.0
2018-07-01 20:00:00,132.6,114.8,67.5,8.0,121.3,7.3,1.8,15.3,38.0,133.5,107.3,145.6
2018-07-01 21:00:00,125.9,112.5,63.7,8.7,121.3,8.2,1.8,15.2,41.2,132.0,107.7,142.5
2018-07-01 22:00:00,128.0,118.0,61.5,9.5,121.3,8.8,2.0,15.5,42.1,141.7,100.0,140.4
2018-07-01 23:00:00,125.8,83.7,57.7,10.2,121.3,7.5,2.0,15.0,39.7,135.8,105.5,138.5
2018-07-02 00:00:00,121.5,72.2,61.8,10.9,121.3,8.2,2.0,15.0,38.3,125.4,97.3,135.5
2018-07-02 01:00:00,113.5,78.7,76.9,11.7,121.3,8.7,2.0,16.4,32.1,119.0,93.4,126.5
2018-07-02 02:00:00,104.5,61.1,54.9,12.4,121.3,7.1,1.7,13.6,28.3,114.8,77.1,126.5
2018-07-02 03:00:00,118.3,59.5,66.0,13.1,121.3,7.2,1.7,15.0,31.8,127.2,77.3,126.6
2018-07-02 04:00:00,118.7,60.7,58.5,13.9,121.3,6.1,2.3,14.8,29.2,122.3,73.9,127.2
2018-07-02 05:00:00,120.0,59.0,66.2,14.6,121.3,6.9,1.7,14.5,32.1,122.2,73.0,125.2
2018-07-02 06:00:00,122.0,61.0,69.2,15.3,121.3,6.6,2.0,15.9,29.4,122.1,77.3,124.5
2018-07-02 07:00:00,126.7,77.5,65.1,16.1,121.3,6.0,2.0,16.6,30.1,122.9,99.0,132.6
2018-07-02 08:00:00,85.3,117.5,67.5,16.8,121.3,6.7,1.8,14.7,32.2,111.1,90.5,118.2
2018-07-02 09:00:00,155.9,126.0,68.7,17.5,121.3,7.3,1.6,12.9,41.8,99.2,82.0,103.8
2018-07-02 10:00:00,155.9,121.6,69.2,18.3,121.3,8.2,1.7,12.9,45.0,99.2,82.0,103.8
2018-07-02 11:00:00,219.8,120.7,63.1,19.0,121.3,9.2,1.9,19.3,43.5,136.1,98.6,139.7
2018-07-02 12:00:00,283.6,117.8,67.7,9.3,121.3,12.1,2.2,25.7,47.9,173.0,115.3,175.5
2018-07-02 13:00:00,282.4,125.0,76.8,9.0,121.3,12.4,2.5,23.3,47.8,171.0,119.2,175.5
2018-07-02 14:00:00,283.6,118.4,67.7,9.0,121.3,11.6,2.5,23.7,48.0,167.3,118.3,174.8
2018-07-02 15:00:00,284.9,134.3,72.7,9.5,121.3,12.1,2.8,25.0,49.0,167.0,123.9,176.2
2018-07-02 16:00:00,282.3,116.7,70.3,9.3,121.3,12.6,2.5,23.0,44.8,167.7,119.1,175.7
2018-07-02 17:00:00,281.2,107.3,63.7,9.4,121.3,11.9,2.2,22.3,46.9,163.8,117.2,176.0
2018-07-02 18:00:00,265.6,117.7,66.6,11.0,121.3,11.3,2.2,19.3,44.3,163.4,119.5,170.0
2018-07-02 19:00:00,214.9,102.0,59.7,10.8,121.3,9.0,2.3,16.4,36.7,158.8,123.2,164.0
2018-07-02 20:00:00,131.8,109.8,68.5,10.2,121.3,8.8,2.3,16.5,41.0,152.5,127.5,158.1
2018-07-02 21:00:00,119.0,114.3,69.2,7.5,121.3,8.5,2.0,17.3,38.3,141.3,121.5,166.2
2018-07-02 22:00:00,116.5,81.9,63.5,7.5,121.3,8.0,2.4,18.0,37.5,137.4,92.0,160.3
2018-07-02 23:00:00,116.5,83.3,69.3,7.4,121.3,7.5,2.0,18.0,41.5,136.6,86.1,148.9
2018-07-03 00:00:00,116.7,69.5,66.2,7.4,121.3,7.5,2.5,16.2,34.7,134.7,86.4,142.3
2018-07-03 01:00:00,136.3,69.7,77.1,7.4,121.3,7.8,2.4,18.2,32.5,143.9,92.0,136.8
2018-07-03 02:00:00,113.0,53.0,57.4,7.6,121.3,6.1,1.7,14.9,27.6,124.3,92.0,136.8
2018-07-03 03:00:00,118.0,67.6,77.5,7.8,121.3,6.8,2.0,15.5,29.7,136.5,79.8,129.1
2018-07-03 04:00:00,117.8,56.5,63.6,8.0,121.3,6.3,2.4,16.0,28.3,129.5,78.3,128.9
2018-07-03 05:00:00,118.0,62.9,67.0,8.2,121.3,7.0,2.0,15.7,31.4,121.0,76.9,126.8
2018-07-03 06:00:00,117.9,67.5,67.9,8.4,121.3,6.7,2.3,16.5,28.3,120.6,80.6,129.0
2018-07-03 07:00:00,124.0,75.0,67.1,8.6,121.3,6.7,2.0,17.8,28.7,120.9,99.9,136.3
2018-07-03 08:00:00,150.6,124.6,75.0,8.8,121.3,7.0,2.3,17.2,33.0,128.8,119.8,141.0
2018-07-03 09:00:00,202.5,129.5,73.0,9.3,121.3,7.1,3.0,18.0,37.3,147.5,130.0,148.9
2018-07-03 10:00:00,274.2,126.5,77.7,9.5,121.3,9.2,3.0,21.5,44.7,153.8,130.5,160.5
2018-07-03 11:00:00,293.8,137.0,78.0,9.2,121.3,11.0,2.7,22.7,46.3,160.0,123.8,170.6
2018-07-03 12:00:00,299.5,122.9,73.5,9.0,121.3,10.0,2.5,21.6,44.8,164.4,123.0,172.4
2018-07-03 13:00:00,302.0,131.6,75.0,9.0,121.3,12.5,2.7,22.4,50.4,168.5,125.4,174.6
2018-07-03 14:00:00,303.0,131.9,77.0,9.0,121.3,11.8,2.8,22.8,49.1,165.1,125.1,169.9
2018-07-03 15:00:00,304.4,121.1,68.8,9.5,121.3,11.9,3.3,23.7,48.7,168.0,127.2,174.3
2018-07-03 16:00:00,302.6,126.9,77.2,9.0,121.3,11.8,2.0,24.6,49.0,166.5,127.3,174.7
2018-07-03 17:00:00,298.5,118.8,68.0,9.0,121.3,11.6,2.4,22.0,45.2,163.2,128.7,173.1
2018-07-03 18:00:00,279.7,114.3,66.2,9.0,121.3,10.4,2.1,19.5,45.8,163.3,129.7,168.9
2018-07-03 19:00:00,216.5,126.0,71.1,9.0,121.3,9.6,2.2,16.9,43.3,160.4,132.3,162.8
2018-07-03 20:00:00,132.3,117.0,61.7,8.0,121.3,7.7,2.3,15.3,38.5,150.8,125.7,158.5
2018-07-03 21:00:00,123.2,103.7,63.5,8.0,121.3,8.2,2.0,15.3,43.0,150.0,121.6,156.5
2018-07-03 22:00:00,119.2,89.0,69.5,8.1,121.3,8.6,2.2,15.2,40.7,147.0,96.0,152.0
2018-07-03 23:00:00,117.5,73.0,65.7,8.1,121.3,7.5,2.5,15.5,39.5,142.0,96.7,148.7
2018-07-04 00:00:00,117.6,74.2,66.8,8.1,121.3,8.2,2.0,15.2,39.8,136.0,95.3,136.1
2018-07-04 01:00:00,114.8,75.7,70.3,8.1,121.3,7.3,2.3,15.5,32.7,124.0,87.0,135.8
2018-07-04 02:00:00,107.6,53.9,51.0,8.2,121.3,6.2,1.7,15.5,26.2,121.7,87.0,135.8
2018-07-04 03:00:00,133.6,64.7,68.4,8.2,121.3,6.8,2.3,15.3,32.1,130.5,76.4,132.2
2018-07-04 04:00:00,123.7,61.8,66.5,8.2,121.3,6.2,2.2,15.5,28.0,122.8,74.6,128.0
2018-07-04 05:00:00,118.3,60.7,67.6,8.2,121.3,6.7,2.2,15.2,31.2,122.7,71.4,127.6
2018-07-04 06:00:00,117.9,71.7,76.4,8.3,121.3,6.3,2.0,15.0,31.0,122.6,70.5,125.5
2018-07-04 07:00:00,119.6,71.0,65.1,8.3,121.3,5.7,2.1,14.8,28.3,122.0,81.0,122.4
2018-07-04 08:00:00,124.9,99.5,67.0,8.3,121.3,5.5,2.2,14.8,33.4,120.0,94.1,123.3
2018-07-04 09:00:00,145.5,117.0,66.5,8.4,121.3,6.1,2.3,14.7,37.8,120.7,103.0,129.3
2018-07-04 10:00:00,186.1,113.3,62.7,8.4,121.3,6.4,2.0,15.0,40.0,127.5,103.9,140.5
2018-07-04 11:00:00,211.5,127.8,71.2,8.4,121.3,7.0,2.0,15.0,43.0,136.3,115.3,150.9
2018-07-04 12:00:00,217.4,117.9,69.6,8.4,121.3,7.1,2.4,15.2,37.7,140.9,113.7,156.1
2018-07-04 13:00:00,216.6,111.6,71.5,8.5,121.3,8.0,2.3,14.8,41.5,147.8,110.6,155.2
2018-07-04 14:00:00,217.0,135.5,72.0,8.5,121.3,8.7,2.0,15.0,41.3,153.2,107.4,155.0
2018-07-04 15:00:00,217.4,115.0,61.2,8.5,121.3,8.2,2.5,15.3,38.5,148.5,98.6,148.0
2018-07-04 16:00:00,217.0,115.0,68.0,8.6,121.3,8.6,2.2,15.7,41.5,146.0,102.2,154.7
2018-07-04 17:00:00,217.6,109.0,70.0,8.6,121.3,8.2,2.5,15.5,40.5,143.8,103.2,151.1
2018-07-04 18:00:00,214.4,97.5,63.7,8.6,121.3,8.2,2.1,15.3,39.5,137.7,104.5,150.2
2018-07-04 19:00:00,186.6,119.2,73.5,8.6,121.3,8.6,1.9,15.2,41.8,132.8,112.5,148.3
2018-07-04 20:00:00,132.2,118.5,66.5,8.7,121.3,7.9,2.1,15.0,36.9,136.0,108.0,147.2
2018-07-04 21:00:00,119.3,121.5,67.5,8.7,121.3,8.1,2.2,15.0,40.5,138.7,98.0,144.5
2018-07-04 22:00:00,117.0,100.3,68.8,8.7,121.3,8.5,3.2,15.0,40.8,137.1,90.5,141.0
2018-07-04 23:00:00,114.5,77.9,63.2,8.8,121.3,6.9,2.6,15.0,38.5,134.0,86.3,141.3
2018-07-05 00:00:00,115.0,77.3,68.1,8.8,121.3,7.5,2.0,15.3,38.5,136.4,88.3,139.0
2018-07-05 01:00:00,109.9,85.0,84.4,8.8,121.3,7.4,2.3,14.6,32.4,129.0,89.6,132.4
2018-07-05 02:00:00,106.0,61.7,57.6,8.8,121.3,5.7,1.7,13.4,26.9,113.5,78.1,115.3
2018-07-05 03:00:00,116.3,72.1,67.7,8.9,121.3,6.9,2.5,14.7,32.5,127.8,82.3,134.8
2018-07-05 04:00:00,116.8,70.0,68.3,8.9,121.3,6.3,2.5,15.2,29.0,133.5,77.0,133.2
2018-07-05 05:00:00,126.5,62.4,66.0,8.9,121.3,6.3,2.0,15.3,30.0,119.7,76.7,131.8
2018-07-05 06:00:00,122.7,71.6,75.2,8.9,121.3,6.9,2.0,15.5,31.7,120.0,79.8,130.4
2018-07-05 07:00:00,126.2,85.9,69.3,9.0,121.3,6.1,2.4,14.7,27.5,119.8,108.0,134.5
2018-07-05 08:00:00,147.1,114.1,64.9,9.0,121.3,7.0,2.1,14.8,32.3,125.0,114.4,139.6
2018-07-05 09:00:00,191.2,132.4,73.5,9.0,121.3,7.7,3.0,16.0,41.0,138.5,113.1,143.5
2018-07-05 10:00:00,257.8,126.8,73.6,9.0,121.3,8.5,3.0,19.7,41.4,146.3,111.9,155.9
2018-07-05 11:00:00,283.0,136.8,78.2,9.8,121.3,9.8,2.5,22.0,46.0,163.4,118.3,169.0
2018-07-05 12:00:00,285.0,139.0,78.0,13.9,121.3,10.2,2.2,21.6,45.8,166.6,117.0,168.3
2018-07-05 13:00:00,270.7,118.5,68.8,19.5,121.3,8.8,2.3,22.0,46.5,165.2,120.5,164.3
2018-07-05 14:00:00,245.7,142.7,79.4,19.3,121.3,11.4,2.4,20.2,48.7,148.7,108.5,153.4
2018-07-05 15:00:00,299.5,118.0,72.5,16.3,121.3,10.3,2.0,24.2,43.8,150.5,110.0,180.1
2018-07-05 16:00:00,310.1,131.5,78.6,18.2,121.3,11.5,2.1,25.1,45.8,173.8,119.5,180.5
2018-07-05 17:00:00,288.2,103.8,64.9,16.8,121.3,10.5,2.2,23.0,43.5,160.2,115.0,162.5
2018-07-05 18:00:00,282.8,101.0,64.3,16.7,121.3,10.5,2.5,19.4,43.4,161.8,113.0,161.2
2018-07-05 19:00:00,252.4,100.9,72.0,16.5,121.3,10.0,3.0,16.1,39.0,159.8,113.8,157.7
2018-07-05 20:00:00,194.5,87.5,59.5,15.7,121.3,8.5,2.7,15.5,37.5,150.0,104.9,156.5
2018-07-05 21:00:00,167.8,104.3,69.0,13.3,121.3,9.0,2.6,15.7,40.6,140.0,88.5,159.0
2018-07-05 22:00:00,129.8,87.0,62.2,12.8,121.3,8.5,2.5,15.8,38.0,146.5,77.6,159.8
2018-07-05 23:00:00,128.0,77.7,63.3,12.7,121.3,8.5,2.2,15.7,39.7,142.9,74.0,149.7
2018-07-06 00:00:00,126.0,68.5,73.0,12.0,121.3,8.2,2.2,15.8,38.0,137.1,69.9,141.5
2018-07-06 01:00:00,140.0,80.9,71.9,12.5,121.3,8.5,2.3,16.4,30.7,138.7,88.4,133.6
2018-07-06 02:00:00,114.5,61.1,54.3,10.5,121.3,6.8,1.8,16.4,25.5,113.3,88.4,133.6
2018-07-06 03:00:00,121.7,70.6,66.3,13.7,121.3,7.7,2.4,15.8,33.0,127.4,84.2,127.0
2018-07-06 04:00:00,122.3,64.5,69.3,12.6,121.3,7.0,2.0,16.0,27.5,126.3,79.6,128.4
2018-07-06 05:00:00,118.9,66.4,66.4,12.7,121.3,7.5,2.3,15.7,30.0,124.3,75.9,129.3
2018-07-06 06:00:00,117.3,69.1,72.8,11.8,121.3,7.5,2.0,16.0,29.8,122.2,79.6,127.8
2018-07-06 07:00:00,123.8,83.0,63.5,12.9,121.3,6.3,2.2,16.3,27.3,121.7,98.9,129.0
2018-07-06 08:00:00,150.5,122.2,70.2,17.1,121.3,7.7,2.8,16.2,30.9,135.0,122.6,135.7
2018-07-06 09:00:00,139.5,136.3,78.1,19.4,121.3,8.1,2.3,10.7,39.5,109.5,93.9,100.5
2018-07-06 10:00:00,187.7,123.4,68.9,22.0,121.3,8.5,1.9,12.8,42.5,111.0,102.1,121.0
2018-07-06 11:00:00,236.5,154.0,80.0,23.0,121.3,10.7,3.6,26.3,45.3,134.6,114.3,142.8
2018-07-06 12:00:00,285.3,133.3,77.3,23.9,121.3,9.2,2.4,19.2,40.8,158.2,126.6,164.7
2018-07-06 13:00:00,288.0,124.0,76.5,24.9,121.3,10.0,2.3,19.7,46.5,159.3,127.9,164.3
2018-07-06 14:00:00,288.4,133.5,71.7,25.9,121.3,9.6,2.2,19.6,47.2,156.7,136.1,165.4
2018-07-06 15:00:00,290.1,125.5,69.3,18.3,121.3,8.5,3.0,20.7,44.2,161.3,143.4,167.5
2018-07-06 16:00:00,291.9,131.3,66.0,17.8,121.3,9.2,2.5,20.8,46.3,159.2,142.6,167.8
2018-07-06 17:00:00,291.3,122.9,62.7,17.2,121.3,8.0,2.1,20.4,44.5,161.3,133.2,167.0
2018-07-06 18:00:00,278.8,116.1,58.5,17.3,121.3,7.8,2.4,19.1,43.0,159.9,136.2,161.5
2018-07-06 19:00:00,215.2,129.9,74.0,17.2,121.3,6.0,2.3,16.2,41.8,154.6,139.3,154.2
2018-07-06 20:00:00,124.5,116.5,60.5,16.2,121.3,5.2,3.0,15.3,39.0,143.2,124.0,145.6
2018-07-06 21:00:00,113.0,107.1,58.1,14.0,121.3,5.3,2.3,14.7,41.0,129.8,94.2,141.0
2018-07-06 22:00:00,116.5,84.5,64.9,13.5,121.3,5.2,2.0,15.5,41.9,135.2,86.1,136.0
2018-07-06 23:00:00,116.7,73.7,59.0,13.1,121.3,4.2,2.0,15.7,38.1,134.2,83.5,139.2
2018-07-07 00:00:00,116.8,62.2,64.5,12.9,121.3,4.8,2.0,15.3,39.9,132.3,87.4,134.2
2018-07-07 01:00:00,118.1,74.6,74.4,12.8,121.3,4.9,2.0,15.2,33.3,132.0,104.7,129.0
2018-07-07 02:00:00,105.7,52.5,54.1,11.3,121.3,3.8,1.7,15.2,26.0,108.5,87.8,129.0
2018-07-07 03:00:00,152.4,60.0,64.1,12.9,121.3,4.3,2.0,15.0,32.3,120.7,86.5,121.3
2018-07-07 04:00:00,155.3,57.0,65.2,12.3,121.3,4.0,1.7,15.0,28.7,122.0,82.0,125.2
2018-07-07 05:00:00,152.7,58.9,64.7,13.0,121.3,3.8,1.6,15.0,32.3,120.3,80.6,122.8
2018-07-07 06:00:00,148.5,72.8,70.5,12.0,121.3,4.0,1.5,14.7,30.4,123.2,90.7,122.0
2018-07-07 07:00:00,149.6,83.0,59.5,13.2,121.3,4.0,1.4,14.8,28.8,110.3,109.3,123.7
2018-07-07 08:00:00,147.9,115.0,66.5,15.8,121.3,3.9,1.6,14.3,32.5,115.7,115.5,129.6
2018-07-07 09:00:00,149.5,124.8,58.5,16.0,121.3,4.0,1.4,14.7,40.3,118.3,121.9,132.7
2018-07-07 10:00:00,155.1,107.2,56.8,15.7,121.3,3.6,1.8,14.7,38.7,120.3,119.8,136.0
2018-07-07 11:00:00,183.4,105.8,59.2,15.8,121.3,4.2,2.0,14.8,42.0,122.5,115.7,137.0
2018-07-07 12:00:00,268.5,108.4,65.3,15.7,121.3,4.0,1.8,15.8,42.8,126.4,121.6,138.3
2018-07-07 13:00:00,284.0,103.5,64.2,15.5,121.3,4.3,1.9,16.9,39.7,131.6,113.4,140.2
2018-07-07 14:00:00,284.3,98.5,54.5,16.0,121.3,4.9,1.8,17.0,38.7,130.0,109.3,134.5
2018-07-07 15:00:00,284.3,105.8,61.0,16.0,121.3,4.3,1.5,16.6,39.5,130.0,108.7,134.7
2018-07-07 16:00:00,286.4,113.5,59.3,16.3,121.3,5.5,2.0,16.4,40.5,134.0,108.0,136.6
2018-07-07 17:00:00,287.0,108.0,55.3,16.2,121.3,5.0,1.7,17.0,36.3,134.7,106.0,139.0
2018-07-07 18:00:00,265.3,107.2,63.7,16.3,121.3,5.7,2.0,16.6,41.2,132.3,105.6,136.5
2018-07-07 19:00:00,197.8,116.8,66.8,16.3,121.3,5.3,1.6,16.4,38.8,128.2,109.0,137.9
2018-07-07 20:00:00,114.0,90.7,57.7,15.9,121.3,5.2,1.7,16.8,37.8,128.3,122.4,139.8
2018-07-07 21:00:00,101.9,111.3,64.7,13.5,121.3,4.6,1.7,16.7,41.0,130.4,118.0,148.2
2018-07-07 22:00:00,106.5,100.8,63.8,12.8,121.3,4.4,1.6,16.6,38.7,133.3,96.3,144.5
2018-07-07 23:00:00,107.8,75.2,60.8,12.0,121.3,4.3,2.0,16.5,42.2,128.5,85.5,138.0
2018-07-08 00:00:00,108.7,77.0,64.0,13.0,121.3,4.5,2.4,14.7,38.8,128.3,79.0,131.6
2018-07-08 01:00:00,139.4,73.0,66.9,13.3,121.3,4.5,1.7,15.2,32.0,137.0,76.6,127.3
2018-07-08 02:00:00,107.2,57.2,53.0,11.4,121.3,3.7,1.6,15.2,27.2,107.0,76.6,127.3
2018-07-08 03:00:00,109.2,67.6,67.1,11.6,121.3,4.3,1.7,14.7,30.8,121.0,68.1,119.3
2018-07-08 04:00:00,109.2,60.7,57.4,12.7,121.3,3.8,1.6,14.8,28.3,129.2,66.9,119.4
2018-07-08 05:00:00,115.6,62.0,59.0,12.0,121.3,4.0,1.7,15.0,32.2,125.5,65.3,121.8
2018-07-08 06:00:00,113.0,77.0,65.0,11.3,121.3,4.0,1.5,15.0,29.8,116.2,70.8,122.2
2018-07-08 07:00:00,107.9,83.5,55.8,12.7,121.3,3.7,1.5,15.0,29.5,114.8,91.5,127.0
2018-07-08 08:00:00,108.1,119.8,61.8,15.2,121.3,4.0,1.5,14.5,32.7,114.7,102.5,131.6
2018-07-08 09:00:00,110.2,117.0,63.4,15.5,121.3,3.8,1.8,14.7,38.0,117.8,108.0,133.2
2018-07-08 10:00:00,120.8,107.2,62.0,15.5,121.3,3.7,1.9,14.8,40.3,119.8,112.2,130.3
2018-07-08 11:00:00,175.0,117.2,60.6,15.3,121.3,4.3,1.8,14.8,42.5,120.0,110.8,132.5
2018-07-08 12:00:00,265.7,112.1,59.7,15.7,121.3,3.9,1.8,16.7,36.9,124.5,109.0,130.9
2018-07-08 13:00:00,282.7,100.7,59.2,15.8,121.3,4.3,1.9,16.5,40.1,142.2,113.0,134.6
2018-07-08 14:00:00,284.0,105.3,65.0,16.2,121.3,5.0,2.0,16.3,40.0,140.7,111.0,136.4
2018-07-08 15:00:00,285.5,115.2,59.0,16.1,121.3,4.2,1.8,16.5,37.4,131.6,108.9,136.6
