Building:,304 Elm,YUAG,Berkeley College,Grace Hopper College,Davenport College,Malone Engineering,Sprague Hall,Trumbull College,17 Hillhouse Ave.
units:,ton-hrs,ton-hrs,tons,ton-hrs,MBTU,MBTU,MBTU,ton-hrs,ton-hrs
11-Apr-18 10:00:00,78279,23229173,28.41,920508,4662797,36415476,3060104,2164043,14769048
11-Apr-18 11:00:00,78280,23229351,27.05,920515,4662973,36415600,3060240,2164057,14769236
11-Apr-18 12:00:00,78281,23229551,28.97,920523,4663147,36415724,3060357,2164072,14769430
11-Apr-18 13:00:00,78283,23229726,33.73,920531,4663315,36415852,3060482,2164086,14769626
11-Apr-18 14:00:00,78284,23229861,32.08,920539,4663491,36415976,3060606,2164100,14769829
11-Apr-18 15:00:00,78286,23229996,39.88,920548,4663663,36416104,3060738,2164115,14770030
11-Apr-18 16:00:00,78287,23230142,37.28,920558,4663850,36416236,3060889,2164129,14770240
11-Apr-18 17:00:00,78288,23230324,38.24,920568,4664041,36416368,3061058,2164143,14770441
11-Apr-18 18:00:00,78290,23230454,37.04,920578,4664231,36416484,3061225,2164157,14770652
11-Apr-18 19:00:00,78291,23230540,37.26,920586,4664435,36416592,3061389,2164173,14770852
11-Apr-18 20:00:00,78292,23230597,25.18,920594,4664608,36416696,3061526,2164186,14771035
11-Apr-18 21:00:00,78293,23230651,32.00,920600,4664739,36416804,3061647,2164199,14771218
11-Apr-18 22:00:00,78295,23230708,32.48,920606,4664850,36416904,3061762,2164212,14771390
11-Apr-18 23:00:00,78296,23230765,15.78,920612,4664965,36417000,3061875,2164225,14771566
12-Apr-18 00:00:00,78297,23230821,21.82,920618,4665084,36417104,3061957,2164238,14771744
12-Apr-18 01:00:00,78298,23230875,20.68,920623,4665193,36417200,3062033,2164251,14771921
12-Apr-18 02:00:00,78299,23230926,16.14,920628,4665301,36417296,3062116,2164264,14772083
12-Apr-18 03:00:00,78300,23230975,19.80,920634,4665416,36417392,3062221,2164277,14772248
12-Apr-18 04:00:00,78301,23231027,18.48,920640,4665518,36417488,3062321,2164290,14772404
12-Apr-18 05:00:00,78302,23231084,25.20,920645,4665616,36417580,3062409,2164303,14772562
12-Apr-18 06:00:00,78303,23231142,26.58,920651,4665711,36417676,3062514,2164316,14772725
12-Apr-18 07:00:00,78304,23231201,33.27,920656,4665805,36417772,3062621,2164329,14772887
12-Apr-18 08:00:00,78305,23231263,28.39,920662,4665979,36417864,3062711,2164342,14773055
12-Apr-18 09:00:00,78306,23231348,28.15,920669,4666172,36417968,3062810,2164356,14773234
12-Apr-18 10:00:00,78308,23231458,30.92,920676,4666339,36418064,3062939,2164370,14773400
12-Apr-18 11:00:00,78309,23231608,41.79,920684,4666537,36418168,3063090,2164384,14773572
12-Apr-18 12:00:00,78311,23231805,34.51,920693,4666744,36418292,3063254,2164399,14773751
12-Apr-18 13:00:00,78314,23231957,32.90,920703,4666965,36418404,3063404,2164413,14773938
12-Apr-18 14:00:00,78316,23232092,34.02,920714,4667195,36418532,3063582,2164428,14774138
12-Apr-18 15:00:00,78319,23232252,34.38,920723,4667431,36418660,3063782,2164442,14774334
12-Apr-18 16:00:00,78322,23232403,40.45,920733,4667660,36418792,3063971,2164457,14774515
12-Apr-18 17:00:00,78324,23232524,34.71,920743,4667937,36418904,3064183,2164477,14774674
12-Apr-18 18:00:00,78326,23232635,38.86,920752,4668183,36419016,3064387,2164494,14774827
12-Apr-18 19:00:00,78328,23232749,36.27,920761,4668429,36419140,3064545,2164511,14774980
12-Apr-18 20:00:00,78330,23232883,34.70,920770,4668627,36419264,3064708,2164524,14775142
12-Apr-18 21:00:00,78331,23232992,25.54,920778,4668769,36419376,3064868,2164537,14775299
12-Apr-18 22:00:00,78332,23233085,22.88,920786,4668914,36419492,3065056,2164549,14775443
12-Apr-18 23:00:00,78333,23233136,19.13,920794,4669061,36419612,3065227,2164563,14775588
13-Apr-18 00:00:00,78334,23233190,20.78,920802,4669196,36419724,3065334,2164577,14775726
13-Apr-18 01:00:00,78335,23233241,22.72,920810,4669326,36419836,3065432,2164591,14775870
13-Apr-18 02:00:00,78337,23233295,19.71,920818,4669465,36419948,3065547,2164606,14776009
13-Apr-18 03:00:00,78338,23233352,23.23,920826,4669611,36420056,3065675,2164620,14776155
13-Apr-18 04:00:00,78339,23233413,20.65,920834,4669755,36420172,3065799,2164635,14776306
13-Apr-18 05:00:00,78340,23233481,18.22,920842,4669893,36420280,3065924,2164650,14776447
13-Apr-18 06:00:00,78341,23233545,20.36,920850,4670019,36420392,3066050,2164663,14776588
13-Apr-18 07:00:00,78342,23233603,34.07,920857,4670154,36420500,3066185,2164676,14776735
13-Apr-18 08:00:00,78344,23233659,39.29,920863,4670364,36420624,3066319,2164689,14776899
13-Apr-18 09:00:00,78349,23233733,38.96,920870,4670653,36420768,3066497,2164704,14777086
13-Apr-18 10:00:00,78352,23233830,35.90,920879,4670895,36420932,3066686,2164720,14777283
13-Apr-18 11:00:00,78356,23233933,37.95,920888,4671223,36421080,3066885,2164740,14777453
13-Apr-18 12:00:00,78360,23234068,30.12,920896,4671520,36421204,3067087,2164758,14777615
13-Apr-18 13:00:00,78364,23234253,40.77,920905,4671812,36421524,3067353,2164776,14777836
13-Apr-18 14:00:00,78369,23234454,32.77,920916,4672078,36421912,3067633,2164794,14778071
13-Apr-18 15:00:00,78375,23234625,31.67,920926,4672348,36422336,3067934,2164813,14778306
13-Apr-18 16:00:00,78380,23234800,30.41,920936,4672615,36422684,3068246,2164831,14778531
13-Apr-18 17:00:00,78385,23235006,37.75,920946,4672876,36423084,3068537,2164850,14778768
13-Apr-18 18:00:00,78388,23235171,38.49,920954,4673118,36423624,3068886,2164869,14779017
13-Apr-18 19:00:00,78390,23235259,31.04,920963,4673310,36424088,3069201,2164887,14779242
13-Apr-18 20:00:00,78392,23235340,25.22,920972,4673519,36424280,3069471,2164906,14779419
13-Apr-18 21:00:00,78395,23235399,34.07,920979,4673682,36424440,3069703,2164923,14779584
13-Apr-18 22:00:00,78396,23235462,34.58,920986,4673831,36424576,3069920,2164940,14779719
13-Apr-18 23:00:00,78397,23235528,23.86,920993,4673982,36424816,3070119,2164958,14779846
14-Apr-18 00:00:00,78399,23235591,23.36,921001,4674139,36424940,3070232,2164979,14779969
14-Apr-18 01:00:00,78400,23235654,7.58,921009,4674293,36425060,3070353,2164998,14780088
14-Apr-18 02:00:00,78402,23235711,18.99,921015,4674447,36425184,3070491,2165019,14780212
14-Apr-18 03:00:00,78403,23235769,21.95,921023,4674599,36425304,3070625,2165039,14780339
14-Apr-18 04:00:00,78404,23235829,22.91,921031,4674744,36425432,3070759,2165060,14780470
14-Apr-18 05:00:00,78406,23235889,14.74,921039,4674887,36425556,3070891,2165080,14780596
14-Apr-18 06:00:00,78407,23235949,25.39,921045,4675031,36425680,3071024,2165099,14780730
14-Apr-18 07:00:00,78409,23236013,37.70,921053,4675192,36425800,3071163,2165116,14780862
14-Apr-18 08:00:00,78410,23236077,35.97,921059,4675419,36425928,3071321,2165132,14781022
14-Apr-18 09:00:00,78412,23236160,39.64,921065,4675651,36426064,3071527,2165149,14781188
14-Apr-18 10:00:00,78417,23236240,31.93,921071,4675965,36426208,3071773,2165166,14781361
14-Apr-18 11:00:00,78422,23236363,41.41,921080,4676298,36426364,3072058,2165183,14781551
14-Apr-18 12:00:00,78428,23236575,35.80,921089,4676630,36426528,3072393,2165201,14781774
14-Apr-18 13:00:00,78433,23236770,32.34,921098,4676897,36426952,3072781,2165220,14782019
14-Apr-18 14:00:00,78438,23236951,42.13,921108,4677210,36427312,3073113,2165237,14782251
14-Apr-18 15:00:00,78443,23237130,26.19,921116,4677558,36427496,3073392,2165255,14782461
14-Apr-18 16:00:00,78448,23237340,26.01,921124,4677883,36427640,3073688,2165273,14782646
14-Apr-18 17:00:00,78454,23237523,33.77,921134,4678210,36427760,3073956,2165290,14782805
14-Apr-18 18:00:00,78459,23237657,40.98,921144,4678523,36427888,3074175,2165306,14782961
14-Apr-18 19:00:00,78463,23237761,28.95,921152,4678802,36428008,3074353,2165322,14783106
14-Apr-18 20:00:00,78466,23237840,30.65,921160,4679027,36428124,3074534,2165338,14783259
14-Apr-18 21:00:00,78469,23237909,26.54,921170,4679219,36428240,3074685,2165354,14783421
14-Apr-18 22:00:00,78472,23237979,28.36,921178,4679385,36428356,3074828,2165368,14783536
14-Apr-18 23:00:00,78473,23238046,23.11,921186,4679519,36428464,3074956,2165383,14783641
15-Apr-18 00:00:00,78475,23238118,22.91,921194,4679638,36428584,3075050,2165399,14783752
15-Apr-18 01:00:00,78476,23238186,27.44,921202,4679753,36428700,3075133,2165418,14783858
15-Apr-18 02:00:00,78477,23238253,26.29,921209,4679868,36428816,3075222,2165435,14783960
15-Apr-18 03:00:00,78478,23238317,27.04,921217,4679985,36428928,3075342,2165450,14784062
15-Apr-18 04:00:00,78480,23238382,25.58,921225,4680106,36429044,3075460,2165465,14784160
15-Apr-18 05:00:00,78481,23238448,24.22,921233,4680227,36429160,3075580,2165480,14784256
15-Apr-18 06:00:00,78482,23238513,22.91,921241,4680340,36429272,3075699,2165495,14784351
15-Apr-18 07:00:00,78483,23238582,24.17,921248,4680464,36429384,3075819,2165508,14784444
15-Apr-18 08:00:00,78485,23238656,33.23,921254,4680668,36429492,3075914,2165521,14784553
15-Apr-18 09:00:00,78486,23238729,36.68,921261,4680845,36429600,3076008,2165535,14784656
15-Apr-18 10:00:00,78487,23238801,35.34,921268,4681023,36429712,3076103,2165549,14784754
15-Apr-18 11:00:00,78491,23238885,29.67,921275,4681277,36429820,3076209,2165562,14784851
15-Apr-18 12:00:00,78494,23238984,30.67,921282,4681528,36429928,3076302,2165576,14784954
15-Apr-18 13:00:00,78498,23239119,37.88,921290,4681791,36430036,3076400,2165590,14785053
15-Apr-18 14:00:00,78501,23239285,39.66,921297,4682035,36430144,3076504,2165604,14785150
15-Apr-18 15:00:00,78504,23239420,42.10,921305,4682279,36430248,3076610,2165618,14785243
15-Apr-18 16:00:00,78507,23239546,37.90,921313,4682506,36430352,3076714,2165632,14785341
15-Apr-18 17:00:00,78509,23239656,38.93,921321,4682717,36430464,3076821,2165646,14785444
15-Apr-18 18:00:00,78511,23239745,35.50,921329,4682909,36430568,3076933,2165659,14785543
15-Apr-18 19:00:00,78513,23239820,44.94,921337,4683111,36430676,3077038,2165673,14785637
15-Apr-18 20:00:00,78514,23239886,39.71,921345,4683280,36430784,3077131,2165686,14785732
15-Apr-18 21:00:00,78515,23239950,37.99,921353,4683402,36430896,3077199,2165702,14785824
15-Apr-18 22:00:00,78516,23240014,35.10,921361,4683513,36431004,3077293,2165715,14785910
15-Apr-18 23:00:00,78518,23240080,28.64,921368,4683622,36431112,3077381,2165729,14785992
16-Apr-18 00:00:00,78519,23240142,27.98,921375,4683731,36431216,3077445,2165743,14786074
16-Apr-18 01:00:00,78520,23240201,29.40,921382,4683842,36431324,3077520,2165756,14786157
16-Apr-18 02:00:00,78521,23240261,27.02,921388,4683948,36431432,3077604,2165770,14786237
16-Apr-18 03:00:00,78522,23240328,28.43,921395,4684063,36431532,3077721,2165784,14786319
16-Apr-18 04:00:00,78523,23240399,27.15,921401,4684170,36431636,3077843,2165797,14786400
16-Apr-18 05:00:00,78525,23240474,24.49,921408,4684280,36431740,3077966,2165811,14786479
16-Apr-18 06:00:00,78526,23240543,28.00,921414,4684384,36431848,3078085,2165824,14786558
16-Apr-18 07:00:00,78527,23240606,30.49,921420,4684493,36431952,3078203,2165837,14786641
16-Apr-18 08:00:00,78528,23240671,38.50,921427,4684678,36432056,3078300,2165851,14786734
16-Apr-18 09:00:00,78529,23240734,35.88,921432,4684859,36432140,3078395,2165862,14786810
16-Apr-18 10:00:00,78531,23240859,32.34,921441,4685029,36432268,3078492,2165880,14786938
16-Apr-18 11:00:00,78532,23241001,37.48,921447,4685208,36432376,3078592,2165895,14787041
16-Apr-18 12:00:00,78534,23241163,50.17,921455,4685435,36432484,3078704,2165911,14787174
16-Apr-18 13:00:00,78536,23241312,39.87,921462,4685652,36432600,3078817,2165928,14787335
16-Apr-18 14:00:00,78538,23241414,50.13,921469,4685865,36432720,3078977,2165945,14787500
16-Apr-18 15:00:00,78541,23241522,40.13,921476,4686073,36432848,3079188,2165967,14787650
16-Apr-18 16:00:00,78544,23241674,43.66,921484,4686299,36432988,3079377,2165989,14787801
16-Apr-18 17:00:00,78547,23241850,48.51,921492,4686535,36433128,3079568,2166009,14787953
16-Apr-18 18:00:00,78550,23241988,40.95,921500,4686784,36433264,3079782,2166029,14788099
16-Apr-18 19:00:00,78553,23242064,45.52,921508,4687035,36433396,3079963,2166049,14788231
16-Apr-18 20:00:00,78555,23242117,37.23,921518,4687245,36433508,3080126,2166069,14788369
16-Apr-18 21:00:00,78557,23242169,45.66,921526,4687411,36433616,3080269,2166084,14788485
16-Apr-18 22:00:00,78559,23242218,34.08,921533,4687553,36433720,3080414,2166099,14788579
16-Apr-18 23:00:00,78560,23242271,25.56,921540,4687693,36433820,3080557,2166116,14788659
17-Apr-18 00:00:00,78561,23242324,23.79,921547,4687817,36433920,3080658,2166131,14788743
17-Apr-18 01:00:00,78563,23242378,26.34,921554,4687948,36434024,3080759,2166147,14788820
17-Apr-18 02:00:00,78564,23242434,23.66,921561,4688082,36434120,3080867,2166163,14788899
17-Apr-18 03:00:00,78565,23242490,22.49,921567,4688213,36434220,3080979,2166179,14788980
17-Apr-18 04:00:00,78566,23242547,20.33,921574,4688334,36434320,3081091,2166194,14789061
17-Apr-18 05:00:00,78567,23242605,26.19,921580,4688449,36434420,3081204,2166210,14789144
17-Apr-18 06:00:00,78568,23242663,25.94,921585,4688559,36434516,3081316,2166228,14789226
17-Apr-18 07:00:00,78569,23242720,26.70,921591,4688688,36434612,3081426,2166246,14789311
17-Apr-18 08:00:00,78571,23242779,36.64,921598,4688854,36434708,3081514,2166265,14789408
17-Apr-18 09:00:00,78572,23242868,34.85,921604,4689027,36434800,3081611,2166284,14789504
17-Apr-18 10:00:00,78574,23242992,44.96,921612,4689223,36434908,3081733,2166303,14789607
17-Apr-18 11:00:00,78576,23243115,40.26,921619,4689408,36435008,3081863,2166322,14789710
17-Apr-18 12:00:00,78578,23243293,40.55,921627,4689608,36435112,3081998,2166341,14789811
17-Apr-18 13:00:00,78580,23243491,36.65,921634,4689812,36435216,3082138,2166360,14789919
17-Apr-18 14:00:00,78582,23243643,34.44,921640,4690041,36435328,3082292,2166381,14790058
17-Apr-18 15:00:00,78585,23243789,40.92,921647,4690251,36435436,3082435,2166400,14790190
17-Apr-18 16:00:00,78587,23243942,37.98,921659,4690439,36435536,3082582,2166420,14790322
17-Apr-18 17:00:00,78589,23244076,46.18,921672,4690639,36435644,3082720,2166439,14790458
17-Apr-18 18:00:00,78591,23244176,46.18,921681,4690848,36435752,3082857,2166458,14790599
17-Apr-18 19:00:00,78592,23244250,41.83,921688,4691028,36435852,3082979,2166476,14790711
17-Apr-18 20:00:00,78593,23244308,30.66,921695,4691196,36435944,3083093,2166494,14790808
17-Apr-18 21:00:00,78594,23244368,41.93,921702,4691331,36436040,3083201,2166510,14790907
17-Apr-18 22:00:00,78595,23244430,40.62,921709,4691456,36436136,3083310,2166524,14790999
17-Apr-18 23:00:00,78596,23244492,33.29,921717,4691584,36436236,3083407,2166540,14791087
18-Apr-18 00:00:00,78598,23244552,33.97,921724,4691713,36436340,3083483,2166555,14791171
18-Apr-18 01:00:00,78599,23244607,32.25,921732,4691829,36436440,3083559,2166570,14791257
18-Apr-18 02:00:00,78600,23244660,31.22,921739,4691964,36436544,3083645,2166584,14791342
18-Apr-18 03:00:00,78601,23244715,29.55,921747,4692086,36436648,3083757,2166599,14791428
18-Apr-18 04:00:00,78602,23244771,29.99,921756,4692200,36436752,3083867,2166614,14791512
18-Apr-18 05:00:00,78603,23244831,28.53,921765,4692309,36436856,3083963,2166629,14791596
18-Apr-18 06:00:00,78604,23244897,24.80,921771,4692409,36436960,3084072,2166646,14791680
18-Apr-18 07:00:00,78605,23244966,31.19,921777,4692518,36437068,3084183,2166665,14791769
18-Apr-18 08:00:00,78606,23245030,34.11,921784,4692690,36437168,3084285,2166683,14791861
18-Apr-18 09:00:00,78607,23245128,28.38,921790,4692867,36437264,3084385,2166702,14791959
18-Apr-18 10:00:00,78608,23245281,33.26,921797,4693024,36437360,3084487,2166720,14792051
18-Apr-18 11:00:00,78609,23245453,38.83,921808,4693193,36437440,3084609,2166738,14792148
18-Apr-18 12:00:00,78611,23245627,40.00,921830,4693358,36437528,3084745,2166758,14792275
18-Apr-18 13:00:00,78612,23245804,42.85,921842,4693536,36437632,3084900,2166779,14792432
18-Apr-18 14:00:00,78614,23246000,45.34,921853,4693749,36437728,3085060,2166799,14792593
18-Apr-18 15:00:00,78616,23246207,44.71,921866,4693933,36437824,3085229,2166820,14792748
18-Apr-18 16:00:00,78618,23246390,41.76,921883,4694119,36437912,3085415,2166841,14792905
18-Apr-18 17:00:00,78620,23246559,37.11,921906,4694306,36438000,3085574,2166861,14793064
18-Apr-18 18:00:00,78621,23246701,42.38,921924,4694492,36438104,3085725,2166881,14793218
18-Apr-18 19:00:00,78623,23246794,37.19,921941,4694675,36438208,3085888,2166900,14793374
18-Apr-18 20:00:00,78624,23246859,33.73,921961,4694840,36438308,3086052,2166920,14793523
18-Apr-18 21:00:00,78626,23246916,33.96,921980,4694936,36438408,3086193,2166936,14793632
18-Apr-18 22:00:00,78627,23246971,37.02,921998,4695050,36438500,3086339,2166952,14793731
18-Apr-18 23:00:00,78628,23247023,30.16,922018,4695161,36438596,3086459,2166967,14793826
19-Apr-18 00:00:00,78629,23247078,28.95,922031,4695282,36438692,3086541,2166983,14793916
19-Apr-18 01:00:00,78630,23247133,31.41,922048,4695395,36438792,3086629,2166999,14794009
19-Apr-18 02:00:00,78631,23247191,29.87,922062,4695504,36438892,3086715,2167014,14794102
19-Apr-18 03:00:00,78632,23247249,30.02,922074,4695624,36438984,3086818,2167030,14794193
19-Apr-18 04:00:00,78634,23247311,26.84,922087,4695733,36439080,3086912,2167046,14794284
19-Apr-18 05:00:00,78635,23247373,29.45,922099,4695837,36439176,3087016,2167062,14794376
19-Apr-18 06:00:00,78636,23247435,28.57,922112,4695938,36439272,3087120,2167080,14794469
19-Apr-18 07:00:00,78637,23247494,36.11,922123,4696049,36439372,3087223,2167099,14794565
19-Apr-18 08:00:00,78638,23247551,40.34,922135,4696225,36439472,3087340,2167118,14794663
19-Apr-18 09:00:00,78640,23247633,42.62,922147,4696432,36439572,3087471,2167137,14794761
19-Apr-18 10:00:00,78641,23247755,43.15,922160,4696607,36439676,3087612,2167158,14794862
19-Apr-18 11:00:00,78642,23247919,44.18,922174,4696800,36439792,3087757,2167177,14794961
19-Apr-18 12:00:00,78643,23248053,48.65,922186,4696997,36439912,3087906,2167198,14795057
19-Apr-18 13:00:00,78644,23248164,44.86,922199,4697178,36440032,3088057,2167218,14795158
