Building:,304 Elm Street,YUAG,Berkeley College,Grace Hopper College,Davenport College,Malone Engineering,Sprague Hall,Trumbull College,17 Hillhouse Ave.
units:,Totalized Gallons,Totalized Lbs,Demand Gallons/hr,Totalized Lbs,Totalized Gallons,Totalized Gallons,Totalized Gallons,Totalized Gallons,Totalized Lbs
13-Jan-18 20:00:00,722799,Bad,51,1276753,8557990,6939002,276913,386696,28717626
13-Jan-18 21:00:00,722835,Bad,169,1276807,8558829,6939287,276931,386786,28721156
13-Jan-18 22:00:00,722860,Bad,175,1276862,8559669,6939586,276941,386871,28724692
13-Jan-18 23:00:00,722881,Bad,182,1276918,8560508,6939869,276956,386959,28728220
14-Jan-18 00:00:00,722903,Bad,176,1276972,8561855,6940218,276969,387044,28731642
14-Jan-18 01:00:00,722925,Bad,168,1277028,8564494,6940531,276989,387121,28735140
14-Jan-18 02:00:00,722946,Bad,170,1277083,8568318,6940833,277005,387193,28738636
14-Jan-18 03:00:00,722993,Bad,102,1277139,8568318,6941192,277014,387267,28742212
14-Jan-18 04:00:00,723051,Bad,36,1277194,8568318,6941544,277021,387343,28745764
14-Jan-18 05:00:00,723104,Bad,36,1277250,8568318,6941898,277029,387423,28749298
14-Jan-18 06:00:00,723152,Bad,30,1277306,8568318,6942265,277049,387520,28752844
14-Jan-18 07:00:00,723231,Bad,42,1277365,8568318,6942629,277066,387625,28756508
14-Jan-18 08:00:00,723318,Bad,36,1277429,8568318,6942987,277088,387730,28760186
14-Jan-18 09:00:00,723400,Bad,48,1277527,8568318,6943333,277100,387836,28763876
14-Jan-18 10:00:00,723483,Bad,36,1277627,8568318,6943700,277113,387940,28767576
14-Jan-18 11:00:00,723562,Bad,42,1277727,8568318,6944051,277126,388047,28771280
14-Jan-18 12:00:00,723630,Bad,30,1277833,8568886,6944382,277135,388158,28774970
14-Jan-18 13:00:00,723706,Bad,36,1277948,8570022,6944695,277151,388251,28778664
14-Jan-18 14:00:00,723776,Bad,24,1278047,8570902,6945007,277168,388347,28782392
14-Jan-18 15:00:00,723848,Bad,24,1278144,8571832,6945297,277181,388442,28786042
14-Jan-18 16:00:00,723914,Bad,36,1278239,8572833,6945577,277191,388548,28789716
14-Jan-18 17:00:00,723981,Bad,44,1278330,8573711,6945846,277217,388645,28793368
14-Jan-18 18:00:00,724049,Bad,60,1278477,8574622,6946189,277243,388746,28797010
14-Jan-18 19:00:00,724122,Bad,68,1278600,8575502,6946529,277254,388849,28800632
14-Jan-18 20:00:00,724181,Bad,54,1278711,8576385,6946884,277267,388953,28804290
14-Jan-18 21:00:00,724227,Bad,56,1278775,8577193,6947188,277287,389053,28807928
14-Jan-18 22:00:00,724257,Bad,42,1278838,8577882,6947490,277303,389156,28811516
14-Jan-18 23:00:00,724282,Bad,62,1278899,8578777,6947812,277312,389254,28815164
15-Jan-18 00:00:00,724306,Bad,60,1278962,8579651,6948119,277317,389348,28818760
15-Jan-18 01:00:00,724332,Bad,62,1279025,8580169,6948462,277326,389444,28822296
15-Jan-18 02:00:00,724359,Bad,60,1279088,8580169,6948785,277337,389537,28825912
15-Jan-18 03:00:00,724415,Bad,68,1279148,8580169,6949151,277347,389624,28829550
15-Jan-18 04:00:00,724485,Bad,60,1279208,8581114,6949504,277356,389711,28833208
15-Jan-18 05:00:00,724545,Bad,80,1279274,8581946,6949872,277367,389798,28836876
15-Jan-18 06:00:00,724603,Bad,62,1279338,8581946,6950216,277372,389901,28840518
15-Jan-18 07:00:00,724686,Bad,72,1279428,8581946,6950545,277386,390017,28844076
15-Jan-18 08:00:00,724781,Bad,68,1279610,8582539,6950977,277411,390128,28847664
15-Jan-18 09:00:00,724872,Bad,60,1279812,8583212,6951405,277422,390246,28851248
15-Jan-18 10:00:00,724961,Bad,74,1279978,8583892,6951817,277437,390354,28854852
15-Jan-18 11:00:00,725046,Bad,66,1280144,8584801,6952211,277446,390466,28858458
15-Jan-18 12:00:00,725133,Bad,68,1280319,8585954,6952575,277453,390580,28862086
15-Jan-18 13:00:00,725219,Bad,60,1280454,8587253,6952926,277474,390699,28865716
15-Jan-18 14:00:00,725296,Bad,56,1280549,8588052,6953264,277487,390795,28869368
15-Jan-18 15:00:00,725373,Bad,54,1280672,8589098,6953592,277500,390916,28873008
15-Jan-18 16:00:00,725451,Bad,74,1280792,8590074,6953946,277510,391017,28876620
15-Jan-18 17:00:00,725527,Bad,54,1280869,8590963,6954335,277517,391126,28880254
15-Jan-18 18:00:00,725605,Bad,71,1280974,8591783,6954659,277528,391231,28883868
15-Jan-18 19:00:00,725683,Bad,48,1281086,8592572,6955032,277542,391332,28887502
15-Jan-18 20:00:00,725741,Bad,56,1281181,8593047,6955365,277546,391436,28891134
15-Jan-18 21:00:00,725792,Bad,50,1281241,8593047,6955708,277559,391524,28894764
15-Jan-18 22:00:00,725824,Bad,54,1281297,8593176,6956045,277568,391613,28898364
15-Jan-18 23:00:00,725850,Bad,56,1281354,8594535,6956384,277578,391698,28901888
16-Jan-18 00:00:00,725876,Bad,54,1281409,8595897,6956725,277580,391785,28905362
16-Jan-18 01:00:00,725902,Bad,62,1281464,8597058,6957061,277592,391869,28908762
16-Jan-18 02:00:00,725928,Bad,54,1281517,8597058,6957364,277606,391947,28912374
16-Jan-18 03:00:00,725981,Bad,56,1281571,8597718,6957685,277611,392022,28915970
16-Jan-18 04:00:00,726046,Bad,48,1281625,8598457,6957996,277628,392101,28919570
16-Jan-18 05:00:00,726098,Bad,56,1281680,8599108,6958314,277641,392183,28923172
16-Jan-18 06:00:00,726149,Bad,48,1281733,8599786,6958712,277650,392278,28926768
16-Jan-18 07:00:00,726226,Bad,68,1281790,8600472,6959060,277658,392388,28930412
16-Jan-18 08:00:00,726313,Bad,60,1281908,8601249,6959452,277662,392497,28934056
16-Jan-18 09:00:00,726397,Bad,80,1282065,8602115,6959823,277676,392613,28937684
16-Jan-18 10:00:00,726472,Bad,56,1282234,8602994,6960150,277688,392713,28941318
16-Jan-18 11:00:00,726541,Bad,60,1282326,8603808,6960451,277705,392812,28944952
16-Jan-18 12:00:00,726612,Bad,59,1282446,8604660,6960744,277724,392900,28948520
16-Jan-18 13:00:00,726677,Bad,54,1282558,8605550,6961015,277734,392992,28952008
16-Jan-18 14:00:00,726740,Bad,50,1282729,8606474,6961270,277761,393077,28955560
16-Jan-18 15:00:00,726801,Bad,48,1282828,8607374,6961506,277776,393172,28959100
16-Jan-18 16:00:00,726857,Bad,50,1282924,8608435,6961736,277799,393254,28962630
16-Jan-18 17:00:00,726914,Bad,36,1282999,8609272,6961972,277817,393329,28966142
16-Jan-18 18:00:00,726969,Bad,50,1283096,8610156,6962212,277829,393400,28969652
16-Jan-18 19:00:00,727025,Bad,48,1283200,8611062,6962433,277838,393488,28973154
16-Jan-18 20:00:00,727066,Bad,38,1283321,8611881,6962665,277852,393569,28976608
16-Jan-18 21:00:00,727100,Bad,48,1283380,8612842,6962904,277866,393644,28980038
16-Jan-18 22:00:00,727124,Bad,53,1283436,8613528,6963109,277867,393711,28983414
16-Jan-18 23:00:00,727142,Bad,36,1283488,8614183,6963328,277879,393782,28986620
17-Jan-18 00:00:00,727160,Bad,50,1283538,8614721,6963485,277893,393853,28989568
17-Jan-18 01:00:00,727178,Bad,50,1283590,8615274,6963670,277906,393924,28992640
17-Jan-18 02:00:00,727195,Bad,38,1283639,8615842,6963869,277914,393988,28995724
17-Jan-18 03:00:00,727235,Bad,48,1283689,8616406,6964058,277925,394053,28998860
17-Jan-18 04:00:00,727273,Bad,36,1283740,8617071,6964256,277935,394128,29002062
17-Jan-18 05:00:00,727308,Bad,48,1283789,8617679,6964493,277936,394199,29005274
17-Jan-18 06:00:00,727343,Bad,40,1283841,8618314,6964699,277949,394291,29008568
17-Jan-18 07:00:00,727397,Bad,36,1283893,8619026,6964922,277953,394383,29012064
17-Jan-18 08:00:00,727467,Bad,48,1284039,8619873,6965206,277971,394477,29015600
17-Jan-18 09:00:00,727532,Bad,48,1284196,8620721,6965493,277996,394566,29019132
17-Jan-18 10:00:00,727592,Bad,52,1284365,8621570,6965735,278005,394652,29022600
17-Jan-18 11:00:00,727651,Bad,36,1284549,8622417,6965957,278028,394737,29026044
17-Jan-18 12:00:00,727707,Bad,48,1284666,8623265,6966193,278037,394818,29029540
17-Jan-18 13:00:00,727763,Bad,48,1284796,8624113,6966419,278048,394903,29033076
17-Jan-18 14:00:00,727818,Bad,40,1284953,8625159,6966659,278050,394992,29036604
17-Jan-18 15:00:00,727868,Bad,63,1285028,8626376,6966871,278058,395074,29040152
17-Jan-18 16:00:00,727921,Bad,48,1285133,8627218,6967167,278072,395157,29043712
17-Jan-18 17:00:00,727976,Bad,40,1285198,8628026,6967408,278082,395241,29047232
17-Jan-18 18:00:00,728031,Bad,36,1285300,8628856,6967689,278089,395319,29050780
17-Jan-18 19:00:00,728085,Bad,36,1285399,8629621,6967930,278094,395404,29054350
17-Jan-18 20:00:00,728128,Bad,48,1285497,8630559,6968161,278106,395495,29057876
17-Jan-18 21:00:00,728166,Bad,64,1285562,8631229,6968433,278130,395572,29061392
17-Jan-18 22:00:00,728191,Bad,36,1285619,8631787,6968693,278159,395649,29064944
17-Jan-18 23:00:00,728212,Bad,48,1285676,8632394,6969012,278173,395719,29068478
18-Jan-18 00:00:00,728232,Bad,48,1285733,8633086,6969293,278182,395788,29071924
18-Jan-18 01:00:00,728253,Bad,52,1285788,8633752,6969569,278196,395866,29075296
18-Jan-18 02:00:00,728275,Bad,60,1285841,8634468,6969864,278200,395933,29078838
18-Jan-18 03:00:00,728323,Bad,60,1285896,8635187,6970204,278209,396008,29082412
18-Jan-18 04:00:00,728377,Bad,36,1285950,8636963,6970505,278216,396089,29085976
18-Jan-18 05:00:00,728421,Bad,64,1286005,8638426,6970789,278230,396163,29089568
18-Jan-18 06:00:00,728466,Bad,60,1286060,8639544,6971105,278239,396261,29093182
18-Jan-18 07:00:00,728535,Bad,60,1286149,8639544,6971410,278251,396362,29096764
18-Jan-18 08:00:00,728610,Bad,76,1286218,8639544,6971787,278257,396474,29100336
18-Jan-18 09:00:00,728683,Bad,48,1286445,8639544,6972144,278274,396575,29103968
18-Jan-18 10:00:00,728748,Bad,60,1286569,8639544,6972482,278286,396657,29107578
18-Jan-18 11:00:00,728785,Bad,48,1286707,8639544,6972789,278300,396695,29111156
18-Jan-18 12:00:00,728852,Bad,52,1286851,8641117,6973056,278308,396739,29114740
18-Jan-18 13:00:00,728917,Bad,48,1287019,8642088,6973304,278320,396824,29118384
18-Jan-18 14:00:00,728975,Bad,36,1287146,8643061,6973578,278330,396929,29122000
18-Jan-18 15:00:00,729033,Bad,48,1287241,8644033,6973821,278345,397012,29125606
18-Jan-18 16:00:00,729087,Bad,52,1287338,8645275,6974067,278357,397062,29129144
18-Jan-18 17:00:00,729146,Bad,48,1287431,8646496,6974340,278368,397122,29132706
18-Jan-18 18:00:00,729207,Bad,48,1287524,8647716,6974626,278379,397191,29136246
18-Jan-18 19:00:00,729266,Bad,40,1287635,8648937,6974911,278383,397286,29139816
18-Jan-18 20:00:00,729310,Bad,60,1287758,8650159,6975191,278404,397374,29143268
18-Jan-18 21:00:00,729345,Bad,40,1287819,8651364,6975439,278419,397480,29146708
18-Jan-18 22:00:00,729369,Bad,40,1287876,8652385,6975700,278427,397508,29150164
18-Jan-18 23:00:00,729389,Bad,60,1287932,8653406,6975967,278448,397602,29153572
19-Jan-18 00:00:00,729408,Bad,60,1287987,8654426,6976232,278458,397677,29156928
19-Jan-18 01:00:00,729428,Bad,52,1288040,8655443,6976506,278471,397738,29160436
19-Jan-18 02:00:00,729448,Bad,48,1288095,8656464,6976764,278481,397804,29163892
19-Jan-18 03:00:00,729493,Bad,48,1288149,8657488,6977054,278491,397862,29167320
19-Jan-18 04:00:00,729545,Bad,48,1288203,8658360,6977344,278502,397887,29170732
19-Jan-18 05:00:00,729593,Bad,52,1288257,8659232,6977657,278508,397943,29174160
19-Jan-18 06:00:00,729633,Bad,48,1288311,8660105,6977972,278520,398036,29177648
19-Jan-18 07:00:00,729698,Bad,48,1288371,8660977,6978305,278530,398184,29181284
19-Jan-18 08:00:00,729774,Bad,60,1288462,8661850,6978633,278543,398283,29184908
19-Jan-18 09:00:00,729843,Bad,64,1288529,8662722,6978994,278553,398377,29188528
19-Jan-18 10:00:00,729908,Bad,60,1288643,8663594,6979303,278578,398424,29192124
19-Jan-18 11:00:00,729969,Bad,48,1288723,8664467,6979553,278589,398493,29195582
19-Jan-18 12:00:00,730023,Bad,52,1288839,8665339,6979793,278594,398563,29198944
19-Jan-18 13:00:00,730074,Bad,48,1288943,8665873,6980058,278613,398653,29202288
19-Jan-18 14:00:00,730124,Bad,36,1289079,8665873,6980295,278623,398735,29205668
19-Jan-18 15:00:00,730173,Bad,48,1289152,8665873,6980512,278633,398820,29208984
19-Jan-18 16:00:00,730221,Bad,40,1289253,8665873,6980781,278643,398905,29212392
19-Jan-18 17:00:00,730273,Bad,36,1289320,8665873,6981023,278652,398994,29215834
19-Jan-18 18:00:00,730327,Bad,48,1289424,8665873,6981244,278678,399075,29219274
19-Jan-18 19:00:00,730383,Bad,36,1289533,8665873,6981500,278688,399152,29222742
19-Jan-18 20:00:00,730423,Bad,52,1289630,8665873,6981711,278708,399234,29226172
19-Jan-18 21:00:00,730457,Bad,36,1289686,8665873,6981928,278726,399308,29229636
19-Jan-18 22:00:00,730479,Bad,48,1289740,8665873,6982175,278737,399381,29233176
19-Jan-18 23:00:00,730499,Bad,48,1289795,8665873,6982398,278759,399439,29236606
20-Jan-18 00:00:00,730517,Bad,55,1289847,8665873,6982626,278773,399499,29239892
20-Jan-18 01:00:00,730532,Bad,48,1289899,8665873,6982833,278785,399565,29243216
20-Jan-18 02:00:00,730551,Bad,36,1289952,8666392,6983055,278803,399634,29246524
20-Jan-18 03:00:00,730594,Bad,52,1290005,8667290,6983275,278808,399703,29249796
20-Jan-18 04:00:00,730635,Bad,48,1290056,8667290,6983496,278830,399767,29253006
20-Jan-18 05:00:00,730667,Bad,36,1290108,8667290,6983699,278856,399840,29256226
20-Jan-18 06:00:00,730698,Bad,36,1290165,8667290,6983902,278869,399932,29259432
20-Jan-18 07:00:00,730751,Bad,46,1290264,8667290,6984119,278876,400029,29262870
20-Jan-18 08:00:00,730812,Bad,30,1290336,8667290,6984357,278888,400111,29266394
20-Jan-18 09:00:00,730867,Bad,42,1290416,8667290,6984570,278917,400188,29269856
20-Jan-18 10:00:00,730913,Bad,32,1290513,8667290,6984737,278925,400260,29273102
20-Jan-18 11:00:00,730955,Bad,12,1290656,8667290,6984911,278937,400306,29276196
20-Jan-18 12:00:00,730991,Bad,12,1290821,8667290,6985048,278946,400374,29279260
20-Jan-18 13:00:00,731026,Bad,12,1290929,8667290,6985172,278959,400430,29282192
20-Jan-18 14:00:00,731059,Bad,12,1291003,8667352,6985282,278959,400482,29285220
20-Jan-18 15:00:00,731092,Bad,12,1291109,8668135,6985432,278963,400540,29288290
20-Jan-18 16:00:00,731126,Bad,12,1291168,8669519,6985580,278975,400598,29291324
20-Jan-18 17:00:00,731160,Bad,12,1291222,8671478,6985729,278984,400657,29294416
20-Jan-18 18:00:00,731196,Bad,12,1291299,8672608,6985868,278990,400726,29297556
20-Jan-18 19:00:00,731232,Bad,24,1291389,8673353,6986069,278999,400789,29300730
20-Jan-18 20:00:00,731258,Bad,12,1291514,8673811,6986259,279009,400843,29303896
20-Jan-18 21:00:00,731280,Bad,24,1291572,8674823,6986454,279025,400908,29306972
20-Jan-18 22:00:00,731298,Bad,24,1291625,8676221,6986626,279042,400975,29310320
20-Jan-18 23:00:00,731313,Bad,27,1291679,8677028,6986813,279063,401033,29313524
21-Jan-18 00:00:00,731328,Bad,24,1291733,8677208,6987031,279075,401102,29316652
21-Jan-18 01:00:00,731344,Bad,12,1291785,8678076,6987223,279088,401159,29319664
21-Jan-18 02:00:00,731359,Bad,12,1291836,8678445,6987451,279103,401222,29322828
21-Jan-18 03:00:00,731391,Bad,12,1291888,8679077,6987648,279109,401309,29326012
21-Jan-18 04:00:00,731425,Bad,24,1291942,8679159,6987856,279118,401382,29329262
21-Jan-18 05:00:00,731453,Bad,24,1291994,8679159,6988100,279142,401452,29332500
21-Jan-18 06:00:00,731482,Bad,12,1292048,8679159,6988346,279148,401541,29335770
21-Jan-18 07:00:00,731531,Bad,12,1292101,8679159,6988569,279160,401630,29339248
21-Jan-18 08:00:00,731591,Bad,12,1292161,8679159,6988817,279177,401712,29342764
21-Jan-18 09:00:00,731644,Bad,12,1292235,8679159,6989032,279186,401797,29346228
21-Jan-18 10:00:00,731689,Bad,12,1292326,8679159,6989237,279202,401866,29349440
21-Jan-18 11:00:00,731727,Bad,12,1292443,8679159,6989411,279209,401940,29352660
21-Jan-18 12:00:00,731764,Bad,12,1292653,8679284,6989569,279229,402017,29355758
21-Jan-18 13:00:00,731801,Bad,12,1292813,8679559,6989717,279239,402095,29358774
21-Jan-18 14:00:00,731835,Bad,12,1292920,8680373,6989841,279244,402161,29361588
21-Jan-18 15:00:00,731872,Bad,12,1293024,8680832,6989995,279260,402233,29364544
21-Jan-18 16:00:00,731908,Bad,12,1293108,8680934,6990183,279269,402299,29367780
21-Jan-18 17:00:00,731945,Bad,12,1293211,8681220,6990336,279280,402372,29370962
21-Jan-18 18:00:00,731983,Bad,24,1293319,8681312,6990539,279282,402447,29374224
21-Jan-18 19:00:00,732025,Bad,24,1293553,8682156,6990696,279291,402519,29377540
21-Jan-18 20:00:00,732052,Bad,12,1293680,8682753,6990854,279307,402591,29380632
21-Jan-18 21:00:00,732074,Bad,12,1293735,8683308,6991035,279319,402652,29383652
21-Jan-18 22:00:00,732092,Bad,12,1293790,8683968,6991222,279337,402720,29386704
21-Jan-18 23:00:00,732105,Bad,12,1293842,8684650,6991377,279347,402785,29389700
22-Jan-18 00:00:00,732119,Bad,12,1293894,8685157,6991564,279356,402859,29392660
22-Jan-18 01:00:00,732133,Bad,12,1293944,8686176,6991768,279373,402925,29395648
22-Jan-18 02:00:00,732147,Bad,12,1293998,8687339,6991934,279390,402992,29398582
22-Jan-18 03:00:00,732176,Bad,24,1294051,8688180,6992113,279399,403052,29401492
22-Jan-18 04:00:00,732200,Bad,12,1294100,8688743,6992317,279413,403112,29404432
22-Jan-18 05:00:00,732223,Bad,12,1294151,8689620,6992503,279429,403170,29407364
22-Jan-18 06:00:00,732246,Bad,12,1294208,8690948,6992662,279438,403255,29410548
22-Jan-18 07:00:00,732287,Bad,12,1294258,8692312,6992870,279464,403332,29413868
22-Jan-18 08:00:00,732334,Bad,12,1294395,8693635,6993099,279478,403405,29417160
22-Jan-18 09:00:00,732378,Bad,12,1294490,8695757,6993312,279494,403488,29420412
22-Jan-18 10:00:00,732418,Bad,12,1294593,8697808,6993513,279516,403579,29423720
22-Jan-18 11:00:00,732467,Bad,24,1294694,8699465,6993683,279529,403651,29426980
22-Jan-18 12:00:00,732507,Bad,12,1294828,8701994,6993837,279539,403723,29429974
22-Jan-18 13:00:00,732546,Bad,12,1294992,8704101,6994009,279552,403798,29433064
22-Jan-18 14:00:00,732583,Bad,12,1295129,8705305,6994180,279570,403862,29436140
22-Jan-18 15:00:00,732619,Bad,12,1295210,8705883,6994344,279585,403939,29439284
22-Jan-18 16:00:00,732655,Bad,12,1295314,8706351,6994533,279595,403999,29442324
22-Jan-18 17:00:00,732693,Bad,12,1295377,8706800,6994705,279608,404076,29445490
22-Jan-18 18:00:00,732732,Bad,0,1295466,8707187,6994875,279632,404155,29448528
22-Jan-18 19:00:00,732771,Bad,12,1295591,8707814,6995063,279637,404226,29451682
22-Jan-18 20:00:00,732797,Bad,12,1295714,8707877,6995214,279655,404290,29454742
22-Jan-18 21:00:00,732818,Bad,12,1295767,8708362,6995382,279667,404342,29457592
22-Jan-18 22:00:00,732834,Bad,12,1295817,8709284,6995539,279681,404410,29460588
22-Jan-18 23:00:00,732848,Bad,12,1295871,8709918,6995696,279689,404480,29463476
23-Jan-18 00:00:00,732862,Bad,12,1295922,8710479,6995862,279692,404554,29466318
23-Jan-18 01:00:00,732873,Bad,12,1295977,8711240,6996030,279702,404633,29469110
23-Jan-18 02:00:00,732889,Bad,24,1296025,8711817,6996211,279712,404702,29472008
23-Jan-18 03:00:00,732913,Bad,12,1296071,8712515,6996406,279715,404765,29475070
23-Jan-18 04:00:00,732943,Bad,12,1296119,8713082,6996586,279720,404842,29477956
23-Jan-18 05:00:00,732966,Bad,24,1296170,8713654,6996807,279728,404910,29480882
23-Jan-18 06:00:00,732989,Bad,12,1296219,8714304,6997011,279735,404990,29483896
23-Jan-18 07:00:00,733032,Bad,12,1296269,8714942,6997211,279748,405076,29487202
23-Jan-18 08:00:00,733078,Bad,24,1296400,8715601,6997450,279756,405152,29490444
23-Jan-18 09:00:00,733120,Bad,0,1296553,8716241,6997621,279773,405226,29493616
23-Jan-18 10:00:00,733157,Bad,12,1296647,8716714,6997763,279786,405275,29496302
23-Jan-18 11:00:00,733189,Bad,12,1296720,8717378,6997860,279797,405328,29498936
23-Jan-18 12:00:00,733218,Bad,27,1296879,8718013,6997977,279811,405385,29501446
23-Jan-18 13:00:00,733248,Bad,0,1297003,8718663,6998076,279818,405428,29503780
23-Jan-18 14:00:00,733275,Bad,12,1297143,8719214,6998162,279827,405484,29506360
23-Jan-18 15:00:00,733302,Bad,12,1297267,8719776,6998262,279846,405537,29508700
23-Jan-18 16:00:00,733329,Bad,0,1297398,8720599,6998344,279858,405609,29511276
23-Jan-18 17:00:00,733359,Bad,12,1297470,8721223,6998481,279866,405650,29514232
23-Jan-18 18:00:00,733388,Bad,12,1297560,8721860,6998599,279870,405713,29517054
23-Jan-18 19:00:00,733420,Bad,12,1297680,8722439,6998707,279883,405784,29519856
23-Jan-18 20:00:00,733435,Bad,0,1297806,8723015,6998843,279894,405840,29522528
23-Jan-18 21:00:00,733450,Bad,12,1297887,8723538,6998975,279901,405899,29525168
23-Jan-18 22:00:00,733461,Bad,12,1297936,8724092,6999094,279906,405967,29527926
23-Jan-18 23:00:00,733474,Bad,12,1297986,8724719,6999241,279916,406020,29530684
24-Jan-18 00:00:00,733486,Bad,12,1298033,8725455,6999406,279918,406081,29533444
24-Jan-18 01:00:00,733498,Bad,12,1298083,8726085,6999557,279921,406145,29536312
24-Jan-18 02:00:00,733511,Bad,24,1298132,8726708,6999712,279930,406205,29539256
24-Jan-18 03:00:00,733530,Bad,0,1298184,8727323,6999881,279935,406263,29542176
24-Jan-18 04:00:00,733549,Bad,12,1298235,8727928,7000077,279943,406329,29545124
24-Jan-18 05:00:00,733568,Bad,12,1298287,8728549,7000228,279953,406398,29548066
24-Jan-18 06:00:00,733587,Bad,12,1298334,8729212,7000405,279961,406477,29550928
24-Jan-18 07:00:00,733624,Bad,12,1298387,8729873,7000609,279968,406559,29554196
