,YUAG,,Berkeley,,Hopper,,304Elm,,Davenport,,38HH,,320Temple,,53Wall,,Sprague,,Malone,,Trumbull,,17HH,
Fri 06/01/18 15:00,313.5,8641267.7,82.7,7575785.7,98.8,3136964,10.5,1134692.5,149,4816438.2,9.3,3181134.3,1.7,100626.8,24,3096309,59,529484.5,163.5,7033902.2,83.2,4810882,162,9490682
Fri 06/01/18 16:00,307.7,8641575.3,83.3,7575869,104.7,3137068.7,9.5,1134702,150.3,4816588.5,9.7,3181144,1.7,100628.5,24.2,3096333.2,60.8,529545.3,157.5,7034059.7,84.2,4810966.2,167,9490849
Fri 06/01/18 17:00,306.2,8641881.5,81.7,7575950.7,94.3,3137163,9.5,1134711.5,140.3,4816728.8,7.2,3181151.2,1.3,100629.8,24.8,3096358,66.8,529612.2,156.5,7034216.2,82.2,4811048.3,162.3,9491011.3
Fri 06/01/18 18:00,290.5,8642172,83.5,7576034.2,88.7,3137251.7,9.3,1134720.8,134.5,4816863.3,5.3,3181156.5,1.7,100631.5,23.7,3096381.7,58,529670.2,155.8,7034372,80.8,4811129.2,155.5,9491166.8
Fri 06/01/18 19:00,212.7,8642384.7,85.2,7576119.3,94.8,3137346.5,9.2,1134730,149.5,4817012.8,5.2,3181161.7,1.5,100633,21.5,3096403.2,66.8,529737,151.8,7034523.8,80.7,4811209.8,147.8,9491314.7
Fri 06/01/18 20:00,74.8,8642459.5,71.8,7576191.2,92.3,3137438.8,5,1134735,148.3,4817161.2,5.8,3181167.5,1.2,100634.2,16.2,3096419.3,48.5,529785.5,82.8,7034606.7,48.3,4811258.2,103.2,9491417.8
Fri 06/01/18 21:00,158,8642617.5,73.8,7576265,89,3137527.8,8.5,1134743.5,140.2,4817301.3,5.5,3181173,1.5,100635.7,28,3096447.3,41.3,529826.8,183.5,7034790.2,114.3,4811372.5,190.3,9491608.2
Fri 06/01/18 22:00,114.5,8642732,75.7,7576340.7,90.7,3137618.5,6,1134749.5,141,4817442.3,5.5,3181178.5,1.8,100637.5,21.5,3096468.8,43.2,529870,139,7034929.2,78,4811450.5,138.3,9491746.5
Fri 06/01/18 23:00,114.2,8642846.2,70.3,7576411,91.8,3137710.3,5.8,1134755.3,141.7,4817584,5.7,3181184.2,1.5,100639,21,3096489.8,43.8,529913.8,135.8,7035065,79.8,4811530.3,137.7,9491884.2
Sat 06/02/18 00:00,114.3,8642960.5,51,7576462,73.2,3137783.5,5.2,1134760.5,113,4817697,4.7,3181188.8,1.5,100640.5,21.8,3096511.7,37.3,529951.2,127.8,7035192.8,72.2,4811602.5,133.7,9492017.8
Sat 06/02/18 01:00,110.2,8643070.7,59.7,7576521.7,93.3,3137876.8,5.3,1134765.8,134.7,4817831.7,5.4,3181194.2,1.4,100641.9,-430126,2666385.7,30.6,529981.8,123.3,7035316.1,-664412.2,4147190.3,-1296429.4,8195588.4
Sat 06/02/18 02:00,113.8,8643184.5,52.6,7576574.3,73.2,3137950,4.7,1134770.5,101.3,4817933,5.3,3181199.5,1.4,100643.3,430160.2,3096545.8,28.1,530009.8,108.4,7035424.5,664553.6,4811743.8,1296676.1,9492264.5
Sat 06/02/18 03:00,118,8643302.5,51.7,7576626,84,3138034,5.2,1134775.7,104.2,4818037.2,5.2,3181204.7,1.3,100644.7,16.5,3096562.3,31.8,530041.7,120.5,7035545,65,4811808.8,116.8,9492381.3
Sat 06/02/18 04:00,113.8,8643416.3,49.8,7576675.8,85.5,3138119.5,5.5,1134781.2,105.3,4818142.5,5.3,3181210,1.7,100646.3,16.3,3096578.7,32,530073.7,118.5,7035663.5,64.2,4811873,118.3,9492499.7
Sat 06/02/18 05:00,114.2,8643530.5,49.7,7576725.5,85,3138204.5,5.3,1134786.5,104.8,4818247.3,5.3,3181215.3,1.7,100648,16.8,3096595.5,32.3,530106,119,7035782.5,63.8,4811936.8,116.7,9492616.3
Sat 06/02/18 06:00,114,8643644.5,49.5,7576775,85.3,3138289.8,5.2,1134791.7,111.3,4818358.7,5.2,3181220.5,1.5,100649.5,16,3096611.5,32,530138,117.8,7035900.3,65,4812001.8,117.3,9492733.7
Sat 06/02/18 07:00,113.7,8643758.2,42.7,7576817.7,69.5,3138359.3,6.3,1134798,110.2,4818468.8,4.3,3181224.8,1.5,100651,15.7,3096627.2,29.5,530167.5,116.8,7036017.2,71.5,4812073.3,118,9492851.7
Sat 06/02/18 08:00,114.5,8643872.7,61.7,7576879.3,82.3,3138441.7,9,1134807,137.5,4818606.3,5.3,3181230.2,1.5,100652.5,15.7,3096642.8,29.7,530197.2,113.5,7036130.7,75.3,4812148.7,120.8,9492972.5
Sat 06/02/18 09:00,152.5,8644025.2,77.2,7576956.5,85.2,3138526.8,9,1134816,144.8,4818751.2,5.3,3181235.5,1.3,100653.8,17.3,3096660.2,41.8,530239,127.7,7036258.3,79.2,4812227.8,125.5,9493098
Sat 06/02/18 10:00,174.3,8644199.5,82.3,7577038.8,88.7,3138615.5,9.2,1134825.2,144.8,4818896,5.3,3181240.8,1.5,100655.3,20.5,3096680.7,44.7,530283.7,123.3,7036381.7,79.5,4812307.3,128.2,9493226.2
Sat 06/02/18 11:00,211.8,8644411.3,81.7,7577120.5,90.2,3138705.7,10.8,1134836,144.3,4819040.3,5.7,3181246.5,1.3,100656.7,19.5,3096700.2,56.3,530340,117.5,7036499.2,78.2,4812385.5,130.5,9493356.7
Sat 06/02/18 12:00,278.8,8644690.2,82,7577202.5,89.5,3138795.2,9,1134845,150.5,4819190.8,6,3181252.5,1.7,100658.3,19.7,3096719.8,61,530401,129.5,7036628.7,80.3,4812465.8,134.5,9493491.2
Sat 06/02/18 13:00,290.5,8644980.7,75,7577277.5,81.5,3138876.7,9,1134854,136.5,4819327.3,4.8,3181257.3,1.3,100659.7,20.2,3096740,61.3,530462.3,148.3,7036777,80.5,4812546.3,131.8,9493623
Sat 06/02/18 14:00,292.2,8645272.8,80.3,7577357.8,82.5,3138959.2,9.2,1134863.2,132.2,4819459.5,5.2,3181262.5,1.7,100661.3,19.7,3096759.7,53.3,530515.7,151.8,7036928.8,78.2,4812624.5,134.7,9493757.7
Sat 06/02/18 15:00,295.2,8645568,87.2,7577445,94.5,3139053.7,9.3,1134872.5,148.8,4819608.3,6,3181268.5,1.5,100662.8,20.3,3096780,70.3,530586,139.7,7037068.5,79.2,4812703.7,136.5,9493894.2
Sat 06/02/18 16:00,287.8,8645855.8,88.5,7577533.5,98.7,3139152.3,8.8,1134881.3,147,4819755.3,6,3181274.5,1.5,100664.3,20.8,3096800.8,82.2,530668.2,132.5,7037201,77.8,4812781.5,135,9494029.2
Sat 06/02/18 17:00,255,8646110.8,82.3,7577615.8,99.8,3139252.2,8,1134889.3,151,4819906.3,5.3,3181279.8,1.2,100665.5,20.8,3096821.7,80.2,530748.3,128.3,7037329.3,71.5,4812853,130.7,9494159.8
Sat 06/02/18 18:00,277.8,8646388.7,82.5,7577698.3,93,3139345.2,9.2,1134898.5,151.7,4820058,5.7,3181285.5,1.5,100667,21.7,3096843.3,67.5,530815.8,147,7037476.3,80.8,4812933.8,137.8,9494297.7
Sat 06/02/18 19:00,224.3,8646613,75.2,7577773.5,85.3,3139430.5,9.3,1134907.8,144.7,4820202.7,5.5,3181291,1.5,100668.5,19.8,3096863.2,44.8,530860.7,127,7037603.3,82.3,4813016.2,139.8,9494437.5
Sat 06/02/18 20:00,153.3,8646766.3,65.3,7577838.8,77.5,3139508,8.5,1134916.3,136.5,4820339.2,4.5,3181295.5,1.7,100670.2,19.8,3096883,38.2,530898.8,121,7037724.3,80.2,4813096.3,145.2,9494582.7
Sat 06/02/18 21:00,147.2,8646913.5,71.7,7577910.5,86.5,3139594.5,6.2,1134922.5,145.7,4820484.8,5.8,3181301.3,1.5,100671.7,19,3096902,39.8,530938.7,120.3,7037844.7,79.3,4813175.7,142,9494724.7
Sat 06/02/18 22:00,147.2,8647060.7,77,7577987.5,87.2,3139681.7,6,1134928.5,145.3,4820630.2,5.2,3181306.5,1.7,100673.3,20.8,3096922.8,44.3,530983,125.3,7037970,84.3,4813260,144.2,9494868.8
Sat 06/02/18 23:00,145.5,8647206.2,73.7,7578061.2,90,3139771.7,5.3,1134933.8,141.3,4820771.5,6,3181312.5,1.3,100674.7,20.8,3096943.7,45,531028,123.5,7038093.5,90.5,4813350.5,140,9495008.8
Sun 06/03/18 00:00,144,8647350.2,56,7578117.2,89.3,3139861,5.7,1134939.5,137,4820908.5,5.5,3181318,1.7,100676.3,20.2,3096963.8,41.2,531069.2,122.8,7038216.3,80.7,4813431.2,132.7,9495141.5
Sun 06/03/18 01:00,158.1,8647508.3,53.3,7578170.5,86.5,3139947.5,5.6,1134945.1,129,4821037.5,5.2,3181323.2,1.6,100677.9,-405267,2691696.8,32.6,531101.7,131.7,7038348,-626155.6,4187275.6,-1222793.5,8272348
Sun 06/03/18 02:00,144,8647652.3,46.9,7578217.3,70.9,3140018.3,5.7,1134950.8,104.3,4821141.8,5.3,3181328.5,1.4,100679.3,405303.2,3097000,29.3,531131,125.8,7038473.8,626303.2,4813578.8,1223046.2,9495394.2
Sun 06/03/18 03:00,149.3,8647801.7,52.2,7578269.5,74,3140092.3,5.7,1134956.5,108.2,4821250,5,3181333.5,1.5,100680.8,16.3,3097016.3,33.3,531164.3,122.7,7038596.5,66.2,4813645,119.2,9495513.3
Sun 06/03/18 04:00,115.2,8647916.8,51,7578320.5,73,3140165.3,5,1134961.5,109.2,4821359.2,5.5,3181339,1.8,100682.7,18,3097034.3,33.5,531197.8,119.2,7038715.7,62.7,4813707.7,119.8,9495633.2
Sun 06/03/18 05:00,111.8,8648028.7,50.2,7578370.7,73.5,3140238.8,5.5,1134967,115.5,4821474.7,5.5,3181344.5,1.3,100684,21.2,3097055.5,33.3,531231.2,120,7038835.7,63.2,4813770.8,116.8,9495750
Sun 06/03/18 06:00,111.3,8648140,49.7,7578420.3,73.5,3140312.3,5.5,1134972.5,119.3,4821594,5,3181349.5,1.5,100685.5,20.3,3097075.8,33.7,531264.8,119.3,7038955,65.8,4813836.7,116.5,9495866.5
Sun 06/03/18 07:00,111.2,8648251.2,46.5,7578466.8,62.7,3140375,6.7,1134979.2,112.3,4821706.3,4.8,3181354.3,1.3,100686.8,20.2,3097096,30.8,531295.7,119.5,7039074.5,77.5,4813914.2,118.3,9495984.8
Sun 06/03/18 08:00,111,8648362.2,76,7578542.8,79.7,3140454.7,9,1134988.2,146.5,4821852.8,5,3181359.3,1.7,100688.5,19.8,3097115.8,30.5,531326.2,114.8,7039189.3,83,4813997.2,119.7,9496104.5
Sun 06/03/18 09:00,112.7,8648474.8,83.3,7578626.2,82.3,3140537,9.3,1134997.5,148.5,4822001.3,5.2,3181364.5,1.3,100689.8,19.8,3097135.7,42.5,531368.7,113.5,7039302.8,82.8,4814080,124.3,9496228.8
Sun 06/03/18 10:00,121.8,8648596.7,82.2,7578708.3,80.7,3140617.7,9,1135006.5,146.5,4822147.8,5,3181369.5,1.5,100691.3,19.8,3097155.5,43.7,531412.3,115,7039417.8,84.8,4814164.8,126.7,9496355.5
Sun 06/03/18 11:00,170,8648766.7,85.7,7578794,82.3,3140700,9,1135015.5,148,4822295.8,5.2,3181374.7,1.3,100692.7,20,3097175.5,44,531456.3,116.2,7039534,86.2,4814251,130.8,9496486.3
Sun 06/03/18 12:00,257,8649023.7,88,7578882,81.3,3140781.3,9,1135024.5,147.2,4822443,5.2,3181379.8,1.5,100694.2,20.5,3097196,43.7,531500,119.8,7039653.8,84.7,4814335.7,132.3,9496618.7
Sun 06/03/18 13:00,274.2,8649297.8,76.7,7578958.7,76.7,3140858,9.3,1135033.8,131.8,4822574.8,5.3,3181385.2,1.5,100695.7,21.5,3097217.5,44.3,531544.3,120,7039773.8,84.3,4814420,135.3,9496754
Sun 06/03/18 14:00,274.7,8649572.5,77.7,7579036.3,75.3,3140933.3,9.2,1135043,125.2,4822700,4.3,3181389.5,1.3,100697,22.2,3097239.7,37.8,531582.2,120.2,7039894,85.3,4814505.3,138.3,9496892.3
Sun 06/03/18 15:00,274.7,8649847.2,84.3,7579120.7,82.5,3141015.8,9,1135052,133,4822833,5.3,3181394.8,1.5,100698.5,19.3,3097259,42.7,531624.8,121.7,7040015.7,86.5,4814591.8,142.2,9497034.5
Sun 06/03/18 16:00,274.5,8650121.7,92.8,7579213.5,84,3141099.8,9,1135061,125.3,4822958.3,5.7,3181400.5,1.2,100699.7,20,3097279,43.8,531668.7,125.7,7040141.3,83.8,4814675.7,139,9497173.5
Sun 06/03/18 17:00,274.8,8650396.5,89.8,7579303.3,80.8,3141180.7,9,1135070,123.8,4823082.2,5.2,3181405.7,1.8,100701.5,22,3097301,43.7,531712.3,125.2,7040266.5,82.5,4814758.2,136.7,9497310.2
Sun 06/03/18 18:00,261.3,8650657.8,86.7,7579390,80.3,3141261,9,1135079,122.8,4823205,5.2,3181410.8,1.2,100702.7,22,3097323,43.7,531756,125.8,7040392.3,82.5,4814840.7,137.8,9497448
Sun 06/03/18 19:00,194.8,8650852.7,78,7579468,79,3141340,9.3,1135088.3,124.8,4823329.8,5.2,3181416,1.7,100704.3,20.3,3097343.3,43.2,531799.2,129.3,7040521.7,82.7,4814923.3,138,9497586
Sun 06/03/18 20:00,119.3,8650972,56.8,7579524.8,67.5,3141407.5,8.2,1135096.5,105,4823434.8,4.8,3181420.8,1.2,100705.5,20,3097363.3,41.2,531840.3,136.8,7040658.5,87.7,4815011,137,9497723
Sun 06/03/18 21:00,121,8651093,71.7,7579596.5,80.5,3141488,6,1135102.5,127.5,4823562.3,4.7,3181425.5,1.5,100707,21.3,3097384.7,38.8,531879.2,137.2,7040795.7,85.2,4815096.2,145.2,9497868.2
Sun 06/03/18 22:00,113.2,8651206.2,78.3,7579674.8,79.5,3141567.5,6,1135108.5,128.2,4823690.5,5.2,3181430.7,1.5,100708.5,19.7,3097404.3,44.3,531923.5,125.2,7040920.8,78,4815174.2,141.5,9498009.7
Sun 06/03/18 23:00,112.2,8651318.3,71,7579745.8,80.2,3141647.7,5,1135113.5,122.2,4823812.7,5.2,3181435.8,1.2,100709.7,20.7,3097425,44.3,531967.8,121.5,7041042.3,75,4815249.2,138.7,9498148.3
Mon 06/04/18 00:00,111.2,8651429.5,66,7579811.8,79.2,3141726.8,5.5,1135119,115.5,4823928.2,5.2,3181441,1.3,100711,17.5,3097442.5,41,532008.8,119.2,7041161.5,71.7,4815320.8,141.7,9498290
Mon 06/04/18 01:00,115.5,8651545,59.5,7579871.4,72,3141798.8,5.8,1135124.8,109.6,4824037.8,5.2,3181446.2,1.4,100712.4,-431223.6,2666218.9,32.6,532041.4,134,7041295.5,71.6,4815392.4,-1293841.4,8204448.6
Mon 06/04/18 02:00,104.8,8651649.8,47.8,7579919.2,59,3141857.8,5.1,1135129.8,93.5,4824131.3,4.1,3181450.3,1.3,100713.7,431255.4,3097474.3,30.9,532072.3,129.6,7041425.2,60.9,4815453.3,1294106.2,9498554.8
Mon 06/04/18 03:00,111.2,8651761,52.7,7579971.8,66.7,3141924.5,5.5,1135135.3,104.2,4824235.5,4.8,3181455.2,1.5,100715.2,16.2,3097490.5,34.8,532107.2,128.3,7041553.5,62.3,4815515.7,131.7,9498686.5
Mon 06/04/18 04:00,111.3,8651872.3,52.2,7580024,69,3141993.5,5.2,1135140.5,103.7,4824339.2,5.2,3181460.3,1.3,100716.5,16.2,3097506.7,36.2,532143.3,127.2,7041680.7,60.3,4815576,126,9498812.5
Mon 06/04/18 05:00,110.2,8651982.5,52,7580076,68,3142061.5,5.2,1135145.7,103,4824442.2,4.8,3181465.2,1.3,100717.8,16.3,3097523,46,532189.3,122.8,7041803.5,60.2,4815636.2,126.2,9498938.7
Mon 06/04/18 06:00,112,8652094.5,51.7,7580127.7,67.8,3142129.3,5.5,1135151.2,103.3,4824545.5,4.8,3181470,1.7,100719.5,18,3097541,35.3,532224.7,118,7041921.5,64.5,4815700.7,130,9499068.7
Mon 06/04/18 07:00,118.7,8652213.2,47.2,7580174.8,62.2,3142191.5,6.3,1135157.5,98.7,4824644.2,4.3,3181474.3,1.5,100721,18.5,3097559.5,32.8,532257.5,119.5,7042041,77.5,4815778.2,130.7,9499199.3
Mon 06/04/18 08:00,143.5,8652356.7,73.7,7580248.5,76.2,3142267.7,9.5,1135167,117,4824761.2,4.5,3181478.8,1.5,100722.5,17.8,3097577.3,30.7,532288.2,123.3,7042164.3,84.3,4815862.5,137.2,9499336.5
Mon 06/04/18 09:00,220.8,8652577.5,87.3,7580335.8,79.7,3142347.3,9.5,1135176.5,130.2,4824891.3,6.3,3181485.2,2.3,100724.8,18,3097595.3,43.8,532332,137.3,7042301.7,86.5,4815949,135.5,9499472
Mon 06/04/18 10:00,260.7,8652838.2,85.7,7580421.5,81.2,3142428.5,9.5,1135186,127.7,4825019,7.3,3181492.5,2.3,100727.2,22.2,3097617.5,48.5,532380.5,139.3,7042441,85.3,4816034.3,147.7,9499619.7
Mon 06/04/18 11:00,269.2,8653107.3,84,7580505.5,83.7,3142512.2,9.7,1135195.7,127.8,4825146.8,7.8,3181500.3,1.5,100728.7,24.2,3097641.7,50.3,532430.8,146.5,7042587.5,83,4816117.3,156.7,9499776.3
Mon 06/04/18 12:00,270.7,8653378,87.8,7580593.3,85.5,3142597.7,10,1135205.7,129.5,4825276.3,8,3181508.3,1.5,100730.2,25.2,3097666.8,50.3,532481.2,151.7,7042739.2,82.8,4816200.2,164.3,9499940.7
Mon 06/04/18 13:00,276,8653654,83.3,7580676.7,81.2,3142678.8,10.8,1135216.5,125.8,4825402.2,8,3181516.3,1.3,100731.5,25.2,3097692,51,532532.2,156,7042895.2,83.3,4816283.5,164.7,9500105.3
Mon 06/04/18 14:00,275.5,8653929.5,73.7,7580750.3,72.5,3142751.3,10.5,1135227,113.3,4825515.5,7.2,3181523.5,2,100733.5,24.3,3097716.3,45.3,532577.5,157.2,7043052.3,85.3,4816368.8,166.3,9500271.7
Mon 06/04/18 15:00,275.5,8654205,85.3,7580835.7,84.5,3142835.8,10.3,1135237.3,130.5,4825646,8,3181531.5,1.5,100735,24.2,3097740.5,48.7,532626.2,160.8,7043213.2,84,4816452.8,164.8,9500436.5
Mon 06/04/18 16:00,275.3,8654480.3,87.8,7580923.5,84,3142919.8,12,1135249.3,133.3,4825779.3,8.2,3181539.7,1.5,100736.5,23.7,3097764.2,52.5,532678.7,163.8,7043377,83,4816535.8,162.3,9500598.8
Mon 06/04/18 17:00,277.8,8654758.2,89.7,7581013.2,83,3143002.8,9.7,1135259,130.3,4825909.7,8,3181547.7,1.5,100738,25.3,3097789.5,51.3,532730,167.5,7043544.5,82.2,4816618,163.2,9500762
Mon 06/04/18 18:00,263.7,8655021.8,86.2,7581099.3,81,3143083.8,9,1135268,124.8,4826034.5,7.3,3181555,1.5,100739.5,21.2,3097810.7,49.3,532779.3,164.2,7043708.7,81.8,4816699.8,160.3,9500922.3
Mon 06/04/18 19:00,208.3,8655230.2,83.8,7581183.2,79,3143162.8,9,1135277,126.8,4826161.3,6.2,3181561.2,1.2,100740.7,19.3,3097830,47.2,532826.5,159.8,7043868.5,85.3,4816785.2,154,9501076.3
Mon 06/04/18 20:00,126.5,8655356.7,66.7,7581249.8,66.2,3143229,7.5,1135284.5,107.2,4826268.5,4.7,3181565.8,1.5,100742.2,20.3,3097850.3,40.8,532867.3,149.2,7044017.7,87,4816872.2,147.5,9501223.8
Mon 06/04/18 21:00,111.7,8655468.3,75.5,7581325.3,82.7,3143311.7,6.2,1135290.7,125.3,4826393.8,4.5,3181570.3,1.3,100743.5,19.2,3097869.5,40.3,532907.7,132.7,7044150.3,82.3,4816954.5,141.8,9501365.7
Mon 06/04/18 22:00,109.7,8655578,77,7581402.3,81.2,3143392.8,6.2,1135296.8,124,4826517.8,5.2,3181575.5,1.8,100745.3,18.8,3097888.3,44.8,532952.5,130.7,7044281,76.5,4817031,139.7,9501505.3
Mon 06/04/18 23:00,111,8655689,72,7581474.3,80.8,3143473.7,5.5,1135302.3,119.5,4826637.3,4.8,3181580.3,1.2,100746.5,19.2,3097907.5,45,532997.5,125.3,7044406.3,72.5,4817103.5,141.5,9501646.8
Tue 06/05/18 00:00,116.5,8655805.5,59,7581533.3,80.5,3143554.2,5.2,1135307.5,114,4826751.3,4.8,3181585.2,1.5,100748,18.7,3097926.2,41.3,533038.8,129.3,7044535.7,69.8,4817173.3,137.2,9501784
Tue 06/05/18 01:00,126.9,8655932.4,54.7,7581588,78.2,3143632.4,4.8,1135312.3,107.7,4826859.1,4.5,3181589.7,1.2,100749.2,-415567.6,2682358.6,32.6,533071.5,120,7044655.7,76,4817249.3,-1248912.9,8252871.1
Tue 06/05/18 02:00,116.1,8656048.5,45.6,7581633.7,67.8,3143700.2,4.8,1135317.2,92.3,4826951.3,4.2,3181593.8,1.8,100751,415600.4,3097959,31.2,533102.7,120.6,7044776.3,66,4817315.3,1249174.2,9502045.3
Tue 06/05/18 03:00,111.2,8656159.7,49.8,7581683.5,76.7,3143776.8,5.8,1135323,102.8,4827054.2,4.5,3181598.3,1.5,100752.5,15.8,3097974.8,33.7,533136.3,133.2,7044909.5,64.8,4817380.2,132.8,9502178.2
Tue 06/05/18 04:00,109.8,8656269.5,52,7581735.5,78.7,3143855.5,5.5,1135328.5,103.3,4827157.5,4.7,3181603,1.2,100753.7,16.2,3097991,34.2,533170.5,122.8,7045032.3,61,4817441.2,125.5,9502303.7
Tue 06/05/18 05:00,109.5,8656379,53,7581788.5,77.7,3143933.2,5.2,1135333.7,102.7,4827260.2,4.5,3181607.5,1.5,100755.2,16,3098007,34.3,533204.8,120.7,7045153,61.2,4817502.3,126,9502429.7
Tue 06/05/18 06:00,109.7,8656488.7,52,7581840.5,76.7,3144009.8,5.2,1135338.8,103.7,4827363.8,4.7,3181612.2,1.5,100756.7,15.7,3098022.7,34.3,533239.2,120,7045273,65.3,4817567.7,128,9502557.7
Tue 06/05/18 07:00,118,8656606.7,49.7,7581890.2,65,3144074.8,6.7,1135345.5,98.5,4827462.3,3.8,3181616,1.5,100758.2,16,3098038.7,32.5,533271.7,119.8,7045392.8,79.3,4817647,130,9502687.7
Tue 06/05/18 08:00,143.8,8656750.5,82.8,7581973,77.7,3144152.5,9,1135354.5,130,4827592.3,4.5,3181620.5,1.3,100759.5,18.5,3098057.2,29.8,533301.5,125.7,7045518.5,88.8,4817735.8,133,9502820.7
Tue 06/05/18 09:00,197,8656947.5,96.3,7582069.3,86.3,3144238.8,9.5,1135364,139.3,4827731.7,6,3181626.5,2.3,100761.8,19.7,3098076.8,42.2,533343.7,146.3,7045664.8,94.8,4817830.7,139.3,9502960
Tue 06/05/18 10:00,266.7,8657214.2,98.8,7582168.2,87.7,3144326.5,9.3,1135373.3,143.5,4827875.2,6.8,3181633.3,1.7,100763.5,21.2,3098098,45.8,533389.5,158.8,7045823.7,93.8,4817924.5,148.8,9503108.8
Tue 06/05/18 11:00,285.3,8657499.5,102.3,7582270.5,89.2,3144415.7,9.3,1135382.7,142.5,4828017.7,8,3181641.3,2,100765.5,23.8,3098121.8,47.5,533437,176.7,7046000.3,94,4818018.5,162.2,9503271
Tue 06/05/18 12:00,286.5,8657786,104.5,7582375,99.7,3144515.3,9.7,1135392.3,143.7,4828161.3,8.5,3181649.8,1.3,100766.8,24.3,3098146.2,49,533486,183.2,7046183.5,98,4818116.5,166,9503437
Tue 06/05/18 13:00,287.2,8658073.2,86.2,7582461.2,92,3144607.3,9.7,1135402,125.2,4828286.5,8.2,3181658,1.5,100768.3,24.8,3098171,48.3,533534.3,179.7,7046363.2,94.2,4818210.7,167.2,9503604.2
Tue 06/05/18 14:00,286.2,8658359.3,86.7,7582547.8,97.8,3144705.2,9.3,1135411.3,132.3,4828418.8,7.7,3181665.7,1.5,100769.8,25.3,3098196.3,43.7,533578,171,7046534.2,93.3,4818304,163.7,9503767.8
Tue 06/05/18 15:00,287.7,8658647,92.2,7582640,91.8,3144797,9.5,1135420.8,140.7,4828559.5,8.8,3181674.5,1.7,100771.5,25.8,3098222.2,49.8,533627.8,169.5,7046703.7,96.3,4818400.3,168.3,9503936.2
Tue 06/05/18 16:00,288.2,8658935.2,94.8,7582734.8,93,3144890,9.3,1135430.2,141.2,4828700.7,8.5,3181683,1.7,100773.2,28.3,3098250.5,48.3,533676.2,169.8,7046873.5,104,4818504.3,167.8,9504104
Tue 06/05/18 17:00,287.2,8659222.3,90.2,7582825,88,3144978,9.3,1135439.5,129,4828829.7,8.7,3181691.7,1.5,100774.7,28,3098278.5,49.3,533725.5,170,7047043.5,90,4818594.3,163,9504267
Tue 06/05/18 18:00,274.7,8659497,83,7582908,80.2,3145058.2,9,1135448.5,118.2,4828947.8,7,3181698.7,1.3,100776,25.2,3098303.7,47.5,533773,164.8,7047208.3,85.8,4818680.2,162.2,9504429.2
Tue 06/05/18 19:00,205.3,8659702.3,79.5,7582987.5,77.3,3145135.5,9.3,1135457.8,115.3,4829063.2,5.7,3181704.3,1.5,100777.5,22.3,3098326,45,533818,161.2,7047369.5,90.8,4818771,153,9504582.2
Tue 06/05/18 20:00,124.3,8659826.7,62.3,7583049.8,68,3145203.5,7.7,1135465.5,104.8,4829168,4.5,3181708.8,1.5,100779,20.5,3098346.5,41.2,533859.2,153.7,7047523.2,92.8,4818863.8,144.3,9504726.5
Tue 06/05/18 21:00,114.3,8659941,74.3,7583124.2,77.8,3145281.3,6.2,1135471.7,120.3,4829288.3,4.8,3181713.7,1.5,100780.5,19.7,3098366.2,40.8,533900,139.5,7047662.7,98.3,4818962.2,138.3,9504864.8
Tue 06/05/18 22:00,111.2,8660052.2,75.8,7583200,83.5,3145364.8,6,1135477.7,116,4829404.3,4.8,3181718.5,1.3,100781.8,21.2,3098387.3,45.3,533945.3,135.3,7047798,81,4819043.2,138.7,9505003.5
Tue 06/05/18 23:00,110.5,8660162.7,69.8,7583269.8,80.5,3145445.3,5.3,1135483,111.5,4829515.8,4.2,3181722.7,1.5,100783.3,20.2,3098407.5,45.7,533991,133.2,7047931.2,73.7,4819116.8,136.5,9505140
Wed 06/06/18 00:00,111.8,8660274.5,56.5,7583326.3,79.2,3145524.5,5.5,1135488.5,106,4829621.8,4.3,3181727,1.2,100784.5,19,3098426.5,41.3,534032.3,131.7,7048062.8,68,4819184.8,135,9505275
Wed 06/06/18 01:00,112,8660386.5,56.4,7583382.7,80.7,3145605.2,5,1135493.5,103.7,4829725.5,4.1,3181731.1,1.6,100786.1,18.4,3098444.9,34.3,534066.6,118.5,7048181.3,74.1,4819259,-849541.8,8655733.2
Wed 06/06/18 02:00,103,8660489.5,45.9,7583428.7,68.7,3145673.8,5.2,1135498.7,85.5,4829811,3.9,3181735,1.4,100787.5,16.2,3098461.2,31.2,534097.8,103.7,7048285,62.5,4819321.5,849813.3,9505546.5
Wed 06/06/18 03:00,119,8660608.5,51.2,7583479.8,77,3145750.8,5.3,1135504,95,4829906,4.2,3181739.2,1.2,100788.7,16.3,3098477.5,34.7,534132.5,125.8,7048410.8,67,4819388.5,128.7,9505675.2
Wed 06/06/18 04:00,128.5,8660737,50.5,7583530.3,78,3145828.8,5.3,1135509.3,94.5,4830000.5,4.2,3181743.3,1.5,100790.2,16.5,3098494,34.3,534166.8,133,7048543.8,63.5,4819452,130.3,9505805.5
Wed 06/06/18 05:00,113,8660850,45.8,7583576.2,70.5,3145899.3,5.2,1135514.5,88,4830088.5,4.3,3181747.7,1.3,100791.5,17,3098511,34.3,534201.2,119.2,7048663,63.5,4819515.5,130.5,9505936
Wed 06/06/18 06:00,109.7,8660959.7,46.8,7583623,70.8,3145970.2,5.2,1135519.7,85,4830173.5,4.5,3181752.2,1.7,100793.2,18.3,3098529.3,29,534230.2,121.2,7048784.2,68,4819583.5,131.7,9506067.7
