,YUAG,Berkeley,Hopper,304Elm,Davenport,38HH,320Temple,53Wall,Sprague,Malone,Trumbull,17HH
Tue 06/05/18 05:00,8656379,7581788.5,3143933.2,1135333.7,4827260.2,3181607.5,100755.2,3098007,533204.8,7045153,4817502.3,9502429.7
Tue 06/05/18 06:00,8656488.7,7581840.5,3144009.8,1135338.8,4827363.8,3181612.2,100756.7,3098022.7,533239.2,7045273,4817567.7,9502557.7
Tue 06/05/18 07:00,8656606.7,7581890.2,3144074.8,1135345.5,4827462.3,3181616,100758.2,3098038.7,533271.7,7045392.8,4817647,9502687.7
Tue 06/05/18 08:00,8656750.5,7581973,3144152.5,1135354.5,4827592.3,3181620.5,100759.5,3098057.2,533301.5,7045518.5,4817735.8,9502820.7
Tue 06/05/18 09:00,8656947.5,7582069.3,3144238.8,1135364,4827731.7,3181626.5,100761.8,3098076.8,533343.7,7045664.8,4817830.7,9502960
Tue 06/05/18 10:00,8657214.2,7582168.2,3144326.5,1135373.3,4827875.2,3181633.3,100763.5,3098098,533389.5,7045823.7,4817924.5,9503108.8
Tue 06/05/18 11:00,8657499.5,7582270.5,3144415.7,1135382.7,4828017.7,3181641.3,100765.5,3098121.8,533437,7046000.3,4818018.5,9503271
Tue 06/05/18 12:00,8657786,7582375,3144515.3,1135392.3,4828161.3,3181649.8,100766.8,3098146.2,533486,7046183.5,4818116.5,9503437
Tue 06/05/18 13:00,8658073.2,7582461.2,3144607.3,1135402,4828286.5,3181658,100768.3,3098171,533534.3,7046363.2,4818210.7,9503604.2
Tue 06/05/18 14:00,8658359.3,7582547.8,3144705.2,1135411.3,4828418.8,3181665.7,100769.8,3098196.3,533578,7046534.2,4818304,9503767.8
Tue 06/05/18 15:00,8658647,7582640,3144797,1135420.8,4828559.5,3181674.5,100771.5,3098222.2,533627.8,7046703.7,4818400.3,9503936.2
Tue 06/05/18 16:00,8658935.2,7582734.8,3144890,1135430.2,4828700.7,3181683,100773.2,3098250.5,533676.2,7046873.5,4818504.3,9504104
Tue 06/05/18 17:00,8659222.3,7582825,3144978,1135439.5,4828829.7,3181691.7,100774.7,3098278.5,533725.5,7047043.5,4818594.3,9504267
Tue 06/05/18 18:00,8659497,7582908,3145058.2,1135448.5,4828947.8,3181698.7,100776,3098303.7,533773,7047208.3,4818680.2,9504429.2
Tue 06/05/18 19:00,8659702.3,7582987.5,3145135.5,1135457.8,4829063.2,3181704.3,100777.5,3098326,533818,7047369.5,4818771,9504582.2
Tue 06/05/18 20:00,8659826.7,7583049.8,3145203.5,1135465.5,4829168,3181708.8,100779,3098346.5,533859.2,7047523.2,4818863.8,9504726.5
Tue 06/05/18 21:00,8659941,7583124.2,3145281.3,1135471.7,4829288.3,3181713.7,100780.5,3098366.2,533900,7047662.7,4818962.2,9504864.8
Tue 06/05/18 22:00,8660052.2,7583200,3145364.8,1135477.7,4829404.3,3181718.5,100781.8,3098387.3,533945.3,7047798,4819043.2,9505003.5
Tue 06/05/18 23:00,8660162.7,7583269.8,3145445.3,1135483,4829515.8,3181722.7,100783.3,3098407.5,533991,7047931.2,4819116.8,9505140
Wed 06/06/18 00:00,8660274.5,7583326.3,3145524.5,1135488.5,4829621.8,3181727,100784.5,3098426.5,534032.3,7048062.8,4819184.8,9505275
Wed 06/06/18 01:00,8660386.5,7583382.7,3145605.2,1135493.5,4829725.5,3181731.1,100786.1,3098444.9,534066.6,7048181.3,4819259,8655733.2
Wed 06/06/18 02:00,8660489.5,7583428.7,3145673.8,1135498.7,4829811,3181735,100787.5,3098461.2,534097.8,7048285,4819321.5,9505546.5
Wed 06/06/18 03:00,8660608.5,7583479.8,3145750.8,1135504,4829906,3181739.2,100788.7,3098477.5,534132.5,7048410.8,4819388.5,9505675.2
Wed 06/06/18 04:00,8660737,7583530.3,3145828.8,1135509.3,4830000.5,3181743.3,100790.2,3098494,534166.8,7048543.8,4819452,9505805.5
Wed 06/06/18 05:00,8660850,7583576.2,3145899.3,1135514.5,4830088.5,3181747.7,100791.5,3098511,534201.2,7048663,4819515.5,9505936
Wed 06/06/18 06:00,8660959.7,7583623,3145970.2,1135519.7,4830173.5,3181752.2,100793.2,3098529.3,534230.2,7048784.2,4819583.5,9506067.7
Wed 06/06/18 07:00,8661081,7583682.3,3146045.3,1135526.5,4830282.3,3181757.3,100794.3,3098548,534262.7,7048904,4819664.5,9506203
Wed 06/06/18 08:00,8661229.2,7583770,3146126.8,1135535.5,4830416,3181762.5,100796,3098567.8,534298.2,7049027.3,4819756,9506342.3
Wed 06/06/18 09:00,8661430.2,7583867.2,3146213.5,1135544.7,4830555.5,3181768.5,100798.5,3098588.5,534341.5,7049168.7,4819854.5,9506483.7
Wed 06/06/18 10:00,8661688,7583959.8,3146302.2,1135554,4830692.8,3181775.8,100800.5,3098611.2,534389,7049319.3,4819953.3,9506631
Wed 06/06/18 11:00,8661977,7584049.8,3146392.8,1135563.3,4830827.3,3181783.7,100802.5,3098636.2,534437.3,7049480.5,4820044.8,9506788.3
Wed 06/06/18 12:00,8662276.8,7584123.8,3146472,1135572.8,4830939.3,3181790.8,100804,3098661.2,534485.7,7049653.8,4820144.5,9506951.7
Wed 06/06/18 13:00,8662577.7,7584212.3,3146575.3,1135582.2,4831073.2,3181797.3,100805.7,3098686.3,534529.2,7049831,4820248.3,9507113.5
Wed 06/06/18 14:00,8662875.5,7584300.5,3146671.3,1135591.8,4831206,3181805,100807.3,3098712.5,534579.5,7050005.5,4820348.2,9507274.2
Wed 06/06/18 15:00,8663175.8,7584390.8,3146763.5,1135601.2,4831336.3,3181812.7,100809,3098740.3,534630,7050176.3,4820456.3,9507441.8
Wed 06/06/18 16:00,8663476.7,7584477.7,3146849.7,1135610.8,4831459.2,3181820.3,100810.3,3098767.5,534680.5,7050346.8,4820559.3,9507609
Wed 06/06/18 17:00,8663774,7584561.3,3146931.5,1135620,4831574.5,3181828.2,100811.7,3098794.7,534732,7050514.5,4820651.3,9507779.2
Wed 06/06/18 18:00,8664045,7584643,3147007.8,1135629,4831685.5,3181834.5,100813.3,3098817.5,534779.5,7050680.8,4820735.5,9507940.8
Wed 06/06/18 19:00,8664249.2,7584723.2,3147083.3,1135638.2,4831798.8,3181839.7,100814.5,3098841.8,534823.2,7050847.3,4820822.7,9508094.8
Wed 06/06/18 20:00,8664374,7584793.8,3147160.3,1135646.5,4831912,3181843.7,100815.8,3098866.2,534866.3,7050997.7,4820914.2,9508240.3
Wed 06/06/18 21:00,8664485.5,7584860.7,3147241.2,1135652.5,4832024.7,3181847.7,100817.5,3098888.8,534910,7051137.8,4821004,9508377.8
Wed 06/06/18 22:00,8664598.2,7584932.8,3147317.5,1135658.5,4832137,3181852,100818.7,3098911.8,534954,7051279.3,4821089,9508514.8
Wed 06/06/18 23:00,8664709.7,7585001.5,3147395.2,1135663.7,4832243.5,3181856.3,100820.3,3098933.2,534998,7051413.5,4821169.7,9508649
Thu 06/07/18 00:00,8664822,7585064.8,3147470.7,1135669.2,4832344.7,3181860.5,100821.7,3098954,535038.3,7051546.3,4821241.8,9508781.8
Thu 06/07/18 01:00,8664929.6,7585127.2,3147551.2,1135674.9,4832449.6,3181865.1,100823.1,3098970.8,535073.5,7051674.2,4821317.8,9508906.5
Thu 06/07/18 02:00,8665036,7585176.5,3147621.2,1135679.7,4832537.5,3181869.2,100824.5,3098985.3,535105.3,7051790.8,4821377,9509018.2
Thu 06/07/18 03:00,8665148,7585227.3,3147696,1135685.3,4832631.3,3181873.7,100825.7,3099001.8,535139.2,7051915.8,4821442.3,9509145.3
Thu 06/07/18 04:00,8665266.8,7585278,3147770.5,1135690.5,4832724,3181877.8,100827.3,3099017.8,535173.2,7052054.2,4821505.7,9509269.2
Thu 06/07/18 05:00,8665387,7585324,3147839.3,1135695.7,4832808,3181882.5,100828.7,3099033.8,535207.2,7052184.7,4821564.8,9509395.7
Thu 06/07/18 06:00,8665498.3,7585369.3,3147906.5,1135701.3,4832893.5,3181886.8,100830.3,3099051.5,535236.2,7052308.3,4821627.2,9509523
Thu 06/07/18 07:00,8665616.3,7585425.3,3147981.2,1135708,4833003.3,3181891.7,100831.7,3099070.5,535270,7052426.2,4821700.8,9509659.2
Thu 06/07/18 08:00,8665754,7585507,3148060.8,1135717,4833134.2,3181896.5,100833,3099089.7,535305,7052548,4821787.2,9509796.7
Thu 06/07/18 09:00,8665935.8,7585603.2,3148145.5,1135726.3,4833275.8,3181903,100835.3,3099109.8,535348.3,7052691,4821880.2,9509936.8
Thu 06/07/18 10:00,8666187,7585703.5,3148233.2,1135735.8,4833418.8,3181909.7,100837.2,3099133.5,535396,7052833.3,4821973.7,9510083.3
Thu 06/07/18 11:00,8666470,7585801.3,3148328.8,1135745.3,4833559.5,3181917.2,100838.7,3099159.3,535445.3,7052991.7,4822068.3,9510236.8
Thu 06/07/18 12:00,8666758.3,7585890.2,3148418.3,1135755.3,4833678.8,3181923.7,100840,3099184.8,535491.2,7053162,4822163.7,9510393.5
Thu 06/07/18 13:00,8667044.5,7585983.5,3148526.7,1135765.3,4833826.2,3181931.2,100841.5,3099208.5,535539,7053333.2,4822258,9510550.2
Thu 06/07/18 14:00,8667330.5,7586060.3,3148624.2,1135775.2,4833970.8,3181939.2,100842.8,3099233.8,535590,7053503,4822350.5,9510711.8
Thu 06/07/18 15:00,8667623.2,7586140.3,3148715.3,1135785,4834118.7,3181946.8,100844.5,3099261,535640.7,7053676.7,4822445,9510873.2
Thu 06/07/18 16:00,8667913.5,7586238.2,3148809,1135794.7,4834258.8,3181954.8,100845.8,3099287.2,535690.3,7053846.5,4822539.5,9511031.2
Thu 06/07/18 17:00,8668202.5,7586326,3148896.2,1135804,4834393.5,3181962.8,100847.3,3099314.2,535740.3,7054014.8,4822628.3,9511190.8
Thu 06/07/18 18:00,8668495.8,7586402,3148963.5,1135813,4834500.2,3181969,100848.8,3099340.2,535785.7,7054180.8,4822713.8,9511352.5
Thu 06/07/18 19:00,8668774.7,7586480.7,3149044,1135822.2,4834618.8,3181974.5,100850.5,3099362.5,535825,7054343.8,4822798,9511508.3
Thu 06/07/18 20:00,8669047.7,7586553.2,3149122.2,1135830.5,4834739.8,3181979.8,100851.7,3099384.5,535868.8,7054494.7,4822884,9511654.7
Thu 06/07/18 21:00,8669292.3,7586629.2,3149205.5,1135836.5,4834858.2,3181985,100853.3,3099406,535912.3,7054628.8,4822964.5,9511798
Thu 06/07/18 22:00,8669482.5,7586708,3149292,1135842.5,4834978,3181990,100854.5,3099428.3,535956.7,7054774.2,4823035.2,9511933.7
Thu 06/07/18 23:00,8669665.8,7586782.2,3149378.2,1135847.7,4835095.3,3181994.8,100856.3,3099449.2,536001,7054919.3,4823109,9512065.8
Fri 06/08/18 00:00,8669818.7,7586840.5,3149449,1135853,4835195.2,3181999.7,100857.7,3099468,536041,7055049.8,4823178.2,9512195.8
Fri 06/08/18 01:00,8669959,7586906.2,3149530.5,1135858.7,4835300.8,3182004.1,100858.9,3099486.2,536071.4,7055163.4,4823253.4,9512329.5
Fri 06/08/18 02:00,8670061,7586957,3149599.2,1135863.5,4835389.8,3182008.2,100860.3,3099501,536101.5,7055276.3,4823314.8,9512442.3
Fri 06/08/18 03:00,8670170.2,7587009,3149671,1135868.8,4835484,3182013,100861.8,3099517.3,536134.5,7055409,4823376.5,9512561.3
Fri 06/08/18 04:00,8670279.8,7587060.5,3149747.5,1135874.3,4835578.3,3182017.7,100863.3,3099533.8,536169.5,7055526,4823437.2,9512684.3
Fri 06/08/18 05:00,8670389.8,7587108.3,3149827.8,1135879.5,4835668,3182022,100864.7,3099550,536203.7,7055640.5,4823497,9512805.7
Fri 06/08/18 06:00,8670499.3,7587152.8,3149892,1135884.8,4835753,3182026.2,100866.5,3099567.5,536233.2,7055755.3,4823560.8,9512927.3
Fri 06/08/18 07:00,8670617.2,7587208.8,3149964,1135891.5,4835861.3,3182030.7,100868,3099586.3,536269,7055871,4823635.3,9513051.7
Fri 06/08/18 08:00,8670755.8,7587290.7,3150047.5,1135900.5,4835992.8,3182034.7,100869.5,3099605.2,536305,7055991.7,4823718.8,9513182
Fri 06/08/18 09:00,8670938.8,7587384.5,3150137.7,1135909.5,4836129.5,3182039.5,100871.3,3099626,536347.8,7056144.2,4823812.8,9513314.5
Fri 06/08/18 10:00,8671191.5,7587478.7,3150241.8,1135918.7,4836265,3182045.8,100873,3099649,536395,7056303.5,4823907.2,9513455.7
Fri 06/08/18 11:00,8671479.3,7587571.5,3150341.3,1135928,4836394.7,3182053.5,100874.5,3099674,536444,7056473.8,4824001.3,9513607.5
Fri 06/08/18 12:00,8671778.3,7587651.5,3150428.5,1135937,4836505.2,3182060.2,100876.2,3099700,536489.8,7056650.3,4824089.8,9513769.5
Fri 06/08/18 13:00,8672077.7,7587740,3150539.8,1135946,4836630.2,3182067.2,100877.5,3099725.3,536536.8,7056825.5,4824176.2,9513931.7
Fri 06/08/18 14:00,8672378.5,7587828.5,3150641.8,1135955,4836755.7,3182074.2,100879,3099750.5,536586.7,7056996.8,4824264.5,9514088.8
Fri 06/08/18 15:00,8672680.8,7587918.2,3150741.8,1135963.7,4836881.3,3182080.5,100880.5,3099774,536637,7057170.2,4824353.2,9514249.8
Fri 06/08/18 16:00,8672984.2,7588008.7,3150839,1135972.5,4837000.7,3182086,100882.2,3099799.7,536687.7,7057334.7,4824437.8,9514413.5
Fri 06/08/18 17:00,8673287.5,7588102,3150926.8,1135981.5,4837111.3,3182091.5,100883.5,3099824.8,536737,7057502,4824519,9514574.5
Fri 06/08/18 18:00,8673577.2,7588180.3,3151007.7,1135990.5,4837211.3,3182097,100885,3099848,536783.3,7057668.5,4824598,9514728.7
Fri 06/08/18 19:00,8673792,7588254.2,3151089,1135999.2,4837311.5,3182101.2,100886.5,3099870,536821.3,7057826.7,4824677.7,9514878.2
Fri 06/08/18 20:00,8673924.3,7588328.8,3151176.7,1136006.8,4837420.5,3182105.7,100888.3,3099890.5,536865.3,7057971.5,4824760,9515025.8
Fri 06/08/18 21:00,8674042.2,7588399.8,3151259,1136012.5,4837526.7,3182109.8,100889.5,3099910.3,536909,7058106.2,4824843.2,9515159.7
Fri 06/08/18 22:00,8674154.3,7588470.8,3151341,1136018.2,4837633.7,3182114.2,100891,3099931.3,536952.3,7058233.5,4824921,9515295
Fri 06/08/18 23:00,8674263.3,7588542.2,3151435.7,1136023,4837743,3182118.8,100892.5,3099951.3,536996.7,7058360.7,4824996.2,9515428.8
Sat 06/09/18 00:00,8674371.5,7588599.5,3151521.8,1136028,4837841.3,3182123.2,100894,3099970.3,537037.2,7058485.2,4825065.8,9515559
Sat 06/09/18 01:00,8674476.4,7588654.3,3151601.6,1136032.7,4837931.1,3182127.9,100895.4,3099990.8,537069.3,7058600.6,4825140.7,9515703.2
Sat 06/09/18 02:00,8674573.3,7588702.8,3151685.2,1136037.2,4838013,3182132,100897,3100005.7,537099.7,7058709.3,4825202,9515811.2
Sat 06/09/18 03:00,8674682,7588755.2,3151770.5,1136042.2,4838099,3182136.2,100898.5,3100021.8,537134.7,7058830.7,4825268.3,9515933.2
Sat 06/09/18 04:00,8674793.7,7588800.8,3151851.8,1136047.2,4838178.3,3182140.5,100900,3100038.7,537169,7058951.8,4825331.3,9516053.8
Sat 06/09/18 05:00,8674913,7588845,3151927.5,1136052.2,4838257.2,3182144.2,100901.5,3100054.8,537199,7059073.7,4825392.2,9516173.7
Sat 06/09/18 06:00,8675028,7588893,3152011,1136057.2,4838344.5,3182148.5,100903.3,3100071.2,537233.8,7059203.7,4825457.8,9516294.2
Sat 06/09/18 07:00,8675136,7588946.3,3152090.7,1136063.2,4838440.5,3182152.8,100904.5,3100087,537268.2,7059358.7,4825535.7,9516415
Sat 06/09/18 08:00,8675245,7589018.5,3152173.7,1136072.2,4838547.2,3182157,100906,3100103.2,537304,7059490.3,4825620.7,9516537.7
Sat 06/09/18 09:00,8675354.2,7589097.3,3152260,1136082.3,4838655.8,3182161,100907.5,3100119,537345.8,7059624,4825707,9516662
Sat 06/09/18 10:00,8675482.5,7589171.8,3152346.7,1136091,4838759,3182165,100909.3,3100134.7,537389.7,7059758.5,4825790.8,9516789.7
Sat 06/09/18 11:00,8675663.3,7589242.5,3152419.5,1136099.7,4838854.8,3182168.7,100910.7,3100151.7,537426,7059881.8,4825870,9516920.8
Sat 06/09/18 12:00,8675926,7589322.8,3152501,1136108.5,4838962.7,3182173,100912.2,3100171,537469.2,7060009,4825946,9517052.2
Sat 06/09/18 13:00,8676209.3,7589406.2,3152593.5,1136117,4839069.7,3182177.2,100913.5,3100189.8,537511.8,7060140.8,4826022.3,9517182.2
Sat 06/09/18 14:00,8676494.7,7589494.2,3152681.5,1136126,4839175.3,3182181.7,100915.2,3100210.3,537555.2,7060273.3,4826098.5,9517314.8
Sat 06/09/18 15:00,8676779,7589584.7,3152763,1136134.5,4839281.7,3182186,100916.7,3100230.5,537598.7,7060405.2,4826173.7,9517443.3
Sat 06/09/18 16:00,8677066.8,7589672.8,3152848.5,1136143.2,4839387.2,3182190.5,100918.2,3100251.2,537642,7060535.8,4826249.8,9517579.5
Sat 06/09/18 17:00,8677353.3,7589742.5,3152915.5,1136151.8,4839476.2,3182194.3,100919.5,3100271,537680.3,7060667.3,4826329.3,9517716.3
Sat 06/09/18 18:00,8677619.7,7589824.5,3152994.7,1136160.5,4839583,3182198.2,100920.7,3100291.5,537721.2,7060797.5,4826412.7,9517858
Sat 06/09/18 19:00,8677813.5,7589904.7,3153082.8,1136169.3,4839691.3,3182202.5,100922.3,3100311.8,537764.7,7060925.7,4826493.7,9517997.3
Sat 06/09/18 20:00,8677934.5,7589983.8,3153164.2,1136177.2,4839801.7,3182206.7,100923.7,3100332.8,537807.8,7061049,4826570.8,9518134.5
Sat 06/09/18 21:00,8678051.5,7590058,3153241.8,1136182.5,4839908.5,3182210.8,100925.3,3100354,537851,7061170.5,4826646,9518269.3
Sat 06/09/18 22:00,8678160.3,7590127.5,3153323.2,1136188.2,4840016.3,3182215.3,100926.5,3100373.8,537894.5,7061291.7,4826718.8,9518405
Sat 06/09/18 23:00,8678266.7,7590189.2,3153400.2,1136193,4840116.3,3182220.2,100928,3100393.3,537937.2,7061412.2,4826791,9518537.3
Sun 06/10/18 00:00,8678375,7590236.8,3153469.3,1136198,4840205.7,3182224.2,100929.5,3100410,537970.3,7061532.3,4826861.8,9518664.3
Sun 06/10/18 01:00,8678481.7,7590293.7,3153558.8,1136202.7,4840309.6,3182228.9,100931.1,3100427.7,538005.8,7061646,4826935.4,9518802.4
Sun 06/10/18 02:00,8678585.8,7590338.3,3153630.7,1136207,4840386.8,3182232.8,100932.5,3100442,538034.8,7061764,4826989.3,9518909.7
Sun 06/10/18 03:00,8678699.2,7590388.2,3153702,1136212.3,4840474.2,3182237,100934,3100458.2,538068.5,7061888.5,4827051,9519030
Sun 06/10/18 04:00,8678808,7590437.5,3153773.2,1136217.8,4840561.8,3182241.2,100935.5,3100474,538102.2,7062004.5,4827112.8,9519150
Sun 06/10/18 05:00,8678919.8,7590486,3153845,1136222.7,4840646.7,3182245.3,100937,3100490.3,538136.2,7062119,4827173.2,9519269.7
Sun 06/10/18 06:00,8679040.2,7590534,3153921.3,1136227.7,4840733.7,3182249.7,100938.5,3100506.7,538169.8,7062236,4827237.5,9519391
Sun 06/10/18 07:00,8679151.8,7590585.7,3153994.7,1136234.2,4840827.8,3182253.8,100939.8,3100522.3,538203.5,7062352.8,4827313.8,9519509.7
Sun 06/10/18 08:00,8679260,7590656.2,3154074.7,1136243,4840932.8,3182258,100941.3,3100537.7,538237.8,7062467.2,4827394.8,9519630.8
Sun 06/10/18 09:00,8679369.3,7590733.5,3154148.3,1136251.7,4841039.2,3182262,100943.3,3100553.7,538278.3,7062578,4827479,9519755.8
Sun 06/10/18 10:00,8679490.3,7590812.2,3154225.2,1136260.5,4841144.2,3182265.7,100944.7,3100569.2,538320.5,7062690.8,4827563,9519881.8
Sun 06/10/18 11:00,8679666.2,7590893.7,3154302.2,1136269.2,4841250,3182269.7,100946.2,3100585.2,538362.5,7062806.7,4827647.3,9520008.8
Sun 06/10/18 12:00,8679930,7590978.2,3154376.3,1136277.8,4841355.7,3182273.7,100947.5,3100604.2,538404.5,7062923.5,4827731.8,9520140.5
Sun 06/10/18 13:00,8680208.2,7591067,3154451,1136286.5,4841461.7,3182277.8,100948.8,3100623.7,538446,7063044.5,4827815.3,9520274
Sun 06/10/18 14:00,8680493.3,7591154.2,3154532.7,1136295,4841568.8,3182282,100950.5,3100643.8,538487.3,7063167.5,4827898.2,9520407.7
Sun 06/10/18 15:00,8680777.7,7591235,3154613,1136303.5,4841676.5,3182285.8,100951.7,3100663.2,538528,7063292.2,4827985.2,9520543.5
Sun 06/10/18 16:00,8681063.2,7591322.8,3154688.5,1136312.3,4841784,3182290.3,100953,3100683.2,538568.5,7063415.3,4828073.8,9520677.8
Sun 06/10/18 17:00,8681341.8,7591416,3154774.2,1136321,4841894,3182294.2,100954.5,3100706,538608.8,7063542.5,4828159,9520814.8
Sun 06/10/18 18:00,8681601.2,7591499,3154857.2,1136329.5,4842001.5,3182298.3,100956,3100726.7,538650.5,7063670.5,4828241.7,9520951
Sun 06/10/18 19:00,8681798,7591578.2,3154932.5,1136338.2,4842108.7,3182302.2,100957.3,3100746.8,538692.2,7063793.2,4828321,9521086.7
Sun 06/10/18 20:00,8681915.5,7591648.3,3155015.7,1136345.5,4842216.3,3182306.3,100958.5,3100766.3,538732.8,7063915.5,4828399.2,9521221.2
Sun 06/10/18 21:00,8682022.7,7591726.7,3155098.2,1136351.5,4842321.5,3182310.2,100959.8,3100782.7,538774.5,7064040.2,4828478.7,9521360.3
Sun 06/10/18 22:00,8682130.3,7591807.8,3155182.5,1136357,4842427.3,3182314.3,100961.5,3100799.2,538817,7064167,4828551.2,9521494.3
Sun 06/10/18 23:00,8682244.8,7591878.8,3155269.2,1136362,4842529.8,3182318.5,100962.7,3100815.8,538859.8,7064292.5,4828620.7,9521628.3
Mon 06/11/18 00:00,8682357.2,7591942,3155349,1136367,4842624.8,3182323,100964.3,3100832.2,538899.8,7064415.7,4828685.5,9521754
Mon 06/11/18 01:00,8682471.3,7592011,3155441.8,1136371.9,4842729.1,3182327.6,100965.8,2850454.6,538935.8,7064531.8,4440217.6,8768369.7
Mon 06/11/18 02:00,8682571.5,7592059.3,3155514.2,1136376,4842808,3182331.3,100966.7,3100867,538964.3,7064637.2,4828805.3,9522012.2
Mon 06/11/18 03:00,8682680,7592110,3155588.8,1136381,4842894.2,3182335.3,100968.3,3100883.5,538998.2,7064757.3,4828863.7,9522129.8
Mon 06/11/18 04:00,8682788,7592159,3155663.7,1136386.5,4842981,3182339.7,100969.7,3100900,539032.5,7064874.3,4828921.8,9522252.8
Mon 06/11/18 05:00,8682895,7592205.7,3155740,1136391.8,4843065.2,3182344.3,100971.3,3100916.3,539067.7,7064989.5,4828979.3,9522372.8
Mon 06/11/18 06:00,8683002,7592247.5,3155802.8,1136396.8,4843140.8,3182348.8,100972.5,3100933.7,539098.2,7065105.7,4829041.2,9522492
Mon 06/11/18 07:00,8683116.7,7592302.3,3155878,1136403.2,4843242.7,3182353.3,100974.2,3100951.5,539128,7065237.2,4829116.5,9522617.3
Mon 06/11/18 08:00,8683256,7592386.3,3155968,1136412,4843369.7,3182358.3,100975.5,3100970.5,539161.7,7065362.8,4829201.7,9522752.5
Mon 06/11/18 09:00,8683462.8,7592486.8,3156051.8,1136421,4843503.8,3182364.3,100977.3,3100989.7,539207.8,7065504,4829293.7,9522888.3
Mon 06/11/18 10:00,8683731.3,7592589.2,3156140.8,1136430,4843635.5,3182370.8,100979.3,3101011.3,539270,7065656.3,4829389.7,9523030.2
Mon 06/11/18 11:00,8684011.5,7592691.3,3156227.8,1136438.8,4843769.5,3182379,100981,3101035,539333.8,7065825.2,4829481.8,9523185.8
Mon 06/11/18 12:00,8684292,7592773.3,3156307.2,1136447.7,4843886.8,3182386.7,100982.5,3101058.8,539395,7066001.8,4829580.2,9523341.2
Mon 06/11/18 13:00,8684581.3,7592868.3,3156398.7,1136456.5,4844016,3182394.5,100984,3101081.8,539451.8,7066177.8,4829673.5,9523495.7
Mon 06/11/18 14:00,8684870.3,7592960.7,3156485.3,1136465.5,4844148.5,3182403.8,100985.5,3101104.8,539504.3,7066350.3,4829765.8,9523649
Mon 06/11/18 15:00,8685161.8,7593052.3,3156572.3,1136474.5,4844282.2,3182412.8,100987,3101128,539556.5,7066515.8,4829858.3,9523802.5
Mon 06/11/18 16:00,8685452.3,7593146.5,3156661,1136483.5,4844410.5,3182421.5,100988.5,3101151,539606.8,7066679,4829949.2,9523959.2
Mon 06/11/18 17:00,8685743.3,7593233.5,3156747.2,1136492.5,4844529.7,3182429.8,100989.7,3101176,539656.8,7066841.2,4830034,9524116.5
Mon 06/11/18 18:00,8686017.3,7593310.8,3156828.7,1136501.5,4844640.8,3182436.8,100991.3,3101198.2,539703.8,7067002.8,4830114.7,9524269.5
Mon 06/11/18 19:00,8686217.5,7593380.2,3156902.8,1136510,4844745.2,3182441.5,100992.5,3101217.5,539741.7,7067165,4830196.7,9524416.8
Mon 06/11/18 20:00,8686340,7593451.5,3156980.3,1136517.8,4844862.3,3182447,100993.8,3101235.5,539783.7,7067314.5,4830276,9524559
Mon 06/11/18 21:00,8686456.5,7593522,3157057.5,1136523.5,4844976.2,3182452.5,100995.2,3101253.7,539826.7,7067448,4830352.2,9524699.7
Mon 06/11/18 22:00,8686564.8,7593595.8,3157143.2,1136529.2,4845092.7,3182457.5,100996.5,3101271.8,539870.3,7067576.2,4830419.5,9524836.5
Mon 06/11/18 23:00,8686671.3,7593665,3157230.2,1136534.2,4845206.3,3182462.8,100997.7,3101290.3,539914.5,7067703,4830483.3,9524971
Tue 06/12/18 00:00,8686778,7593727.2,3157308,1136539.2,4845309.2,3182468.2,100998.8,3101308.5,539954.8,7067832.8,4830542.5,9525103.7
Tue 06/12/18 01:00,8686899.5,7593779.2,3157386.8,1136544.1,4845409.1,3182473.1,101000.2,3101326.1,539987.2,7067950.6,4830606.5,9525228
Tue 06/12/18 02:00,8687011,7593826.5,3157454.2,1136548.3,4845496.3,3182478,101001.5,3101341.7,540017.2,7068069.7,4830659.3,9525336.3
Tue 06/12/18 03:00,8687123.7,7593877,3157526.7,1136553.3,4845592,3182483.2,101002.8,3101359.7,540050.2,7068198.7,4830718.7,9525461.8
Tue 06/12/18 04:00,8687230.2,7593928.3,3157603.8,1136558.8,4845683.7,3182488.3,101004.2,3101377.5,540084.2,7068317.5,4830776.7,9525591.5
Tue 06/12/18 05:00,8687336.5,7593973.2,3157677.3,1136564.2,4845762.3,3182493.2,101005.3,3101395.8,540117.7,7068436.3,4830834.8,9525718.3
Tue 06/12/18 06:00,8687443.2,7594025,3157749.2,1136569.3,4845853.2,3182498,101006.7,3101413.5,540146.8,7068559.5,4830898,9525842.7
Tue 06/12/18 07:00,8687555.3,7594083.5,3157823.2,1136575.5,4845958.7,3182503,101008.2,3101432,540180.2,7068683,4830973.5,9525972
Tue 06/12/18 08:00,8687695.3,7594170.5,3157907.5,1136584.5,4846081.7,3182508.3,101009.3,3101451.3,540215.3,7068808.7,4831056.5,9526108.8
Tue 06/12/18 09:00,8687886.2,7594269.5,3157991.3,1136593.2,4846213.8,3182514.5,101011.3,3101473,540258.7,7068957.5,4831149.3,9526244.7
Tue 06/12/18 10:00,8688139.3,7594374.8,3158083.8,1136602,4846358.2,3182521.7,101013.3,3101499,540310.8,7069119.2,4831243.2,9526390
Tue 06/12/18 11:00,8688419.2,7594471.2,3158174.8,1136611,4846493.3,3182530,101014.7,3101527,540372.7,7069291.2,4831335.7,9526549
