,Day Ahead LMP,Real Time LMP
2018-06-03 16:00:00,25.74,24.66
2018-06-03 17:00:00,25.74,38.18
2018-06-03 18:00:00,25.71,33.78
2018-06-03 19:00:00,28.18,32.76
2018-06-03 20:00:00,24.28,27.76
2018-06-03 21:00:00,16.83,20.03
2018-06-03 22:00:00,16.02,21.38
2018-06-03 23:00:00,24.79,21.69
2018-06-04 00:00:00,24.64,26.88
2018-06-04 01:00:00,22.08,23.34
2018-06-04 02:00:00,19.32,21.64
2018-06-04 03:00:00,21.98,23.18
2018-06-04 04:00:00,23.32,19.69
2018-06-04 05:00:00,24.97,20.67
2018-06-04 06:00:00,23.85,34.71
2018-06-04 07:00:00,25.12,35.5
2018-06-04 08:00:00,28.08,30.82
2018-06-04 09:00:00,31.25,28.4
2018-06-04 10:00:00,32.59,28.54
2018-06-04 11:00:00,32.38,23.72
2018-06-04 12:00:00,32.26,22.63
2018-06-04 13:00:00,32.49,21.4
2018-06-04 14:00:00,30.59,21.45
2018-06-04 15:00:00,32.45,23.71
2018-06-04 16:00:00,30.95,33.81
2018-06-04 17:00:00,29.95,41.31
2018-06-04 18:00:00,28.67,35.63
2018-06-04 19:00:00,33.08,32.36
2018-06-04 20:00:00,29.48,32.07
2018-06-04 21:00:00,24.04,32.87
2018-06-04 22:00:00,22.27,30.82
2018-06-04 23:00:00,17.61,17.48
2018-06-05 00:00:00,17.63,19.71
2018-06-05 01:00:00,18.95,20.12
2018-06-05 02:00:00,17.52,21.62
2018-06-05 03:00:00,17.59,19.65
2018-06-05 04:00:00,21.34,20.08
2018-06-05 05:00:00,23.86,25.44
2018-06-05 06:00:00,26.15,23.71
2018-06-05 07:00:00,22.05,22.04
2018-06-05 08:00:00,24.0,19.42
2018-06-05 09:00:00,27.77,24.91
2018-06-05 10:00:00,29.54,25.35
2018-06-05 11:00:00,29.06,22.58
2018-06-05 12:00:00,28.56,29.73
2018-06-05 13:00:00,28.44,19.76
2018-06-05 14:00:00,27.91,19.03
2018-06-05 15:00:00,29.53,18.86
2018-06-05 16:00:00,33.27,19.89
2018-06-05 17:00:00,29.28,19.5
2018-06-05 18:00:00,26.84,19.12
2018-06-05 19:00:00,28.52,19.83
2018-06-05 20:00:00,24.13,18.85
2018-06-05 21:00:00,22.02,20.71
2018-06-05 22:00:00,22.03,11.83
2018-06-05 23:00:00,24.03,20.44
2018-06-06 00:00:00,20.54,23.43
2018-06-06 01:00:00,16.9,20.74
2018-06-06 02:00:00,13.46,20.6
2018-06-06 03:00:00,20.02,20.81
2018-06-06 04:00:00,20.52,23.16
2018-06-06 05:00:00,24.98,21.81
2018-06-06 06:00:00,23.84,31.19
2018-06-06 07:00:00,23.45,30.0
2018-06-06 08:00:00,25.34,25.89
2018-06-06 09:00:00,24.81,19.39
2018-06-06 10:00:00,24.9,19.49
2018-06-06 11:00:00,24.91,19.56
2018-06-06 12:00:00,25.02,19.47
2018-06-06 13:00:00,26.74,19.11
2018-06-06 14:00:00,30.45,19.87
2018-06-06 15:00:00,30.97,20.3
2018-06-06 16:00:00,30.15,19.88
2018-06-06 17:00:00,30.33,20.02
2018-06-06 18:00:00,30.12,20.12
2018-06-06 19:00:00,31.35,20.27
2018-06-06 20:00:00,24.4,22.93
2018-06-06 21:00:00,23.31,21.95
2018-06-06 22:00:00,22.69,22.83
2018-06-06 23:00:00,19.89,20.13
2018-06-07 00:00:00,13.34,19.73
2018-06-07 01:00:00,15.29,19.19
2018-06-07 02:00:00,15.37,22.39
2018-06-07 03:00:00,15.17,21.93
2018-06-07 04:00:00,14.72,20.48
2018-06-07 05:00:00,22.64,27.29
2018-06-07 06:00:00,24.62,23.95
2018-06-07 07:00:00,24.18,20.57
2018-06-07 08:00:00,24.18,19.25
2018-06-07 09:00:00,26.71,19.26
2018-06-07 10:00:00,29.15,19.36
2018-06-07 11:00:00,28.29,18.95
2018-06-07 12:00:00,31.03,19.38
2018-06-07 13:00:00,30.5,20.05
2018-06-07 14:00:00,30.34,19.72
2018-06-07 15:00:00,31.4,19.83
2018-06-07 16:00:00,32.71,24.29
2018-06-07 17:00:00,30.9,21.07
2018-06-07 18:00:00,30.09,20.84
2018-06-07 19:00:00,32.01,27.8
2018-06-07 20:00:00,27.44,27.18
2018-06-07 21:00:00,22.18,18.77
2018-06-07 22:00:00,21.82,2.6
2018-06-07 23:00:00,17.77,-2.2
2018-06-08 00:00:00,19.57,18.44
2018-06-08 01:00:00,17.41,20.93
2018-06-08 02:00:00,15.35,19.16
2018-06-08 03:00:00,17.42,18.35
2018-06-08 04:00:00,13.61,11.52
2018-06-08 05:00:00,21.97,17.43
2018-06-08 06:00:00,20.04,26.32
2018-06-08 07:00:00,21.89,26.42
2018-06-08 08:00:00,22.6,19.96
2018-06-08 09:00:00,22.13,19.98
2018-06-08 10:00:00,23.76,18.46
2018-06-08 11:00:00,26.67,18.18
2018-06-08 12:00:00,30.05,23.93
2018-06-08 13:00:00,31.34,24.16
2018-06-08 14:00:00,33.0,22.75
2018-06-08 15:00:00,35.6,26.84
2018-06-08 16:00:00,33.49,26.05
2018-06-08 17:00:00,30.6,25.9
2018-06-08 18:00:00,29.34,26.69
2018-06-08 19:00:00,27.46,29.86
2018-06-08 20:00:00,23.62,26.84
2018-06-08 21:00:00,23.41,27.03
2018-06-08 22:00:00,24.05,28.32
2018-06-08 23:00:00,24.79,30.26
2018-06-09 00:00:00,22.93,31.36
2018-06-09 01:00:00,17.62,24.77
2018-06-09 02:00:00,15.98,19.16
2018-06-09 03:00:00,15.94,17.77
2018-06-09 04:00:00,17.94,20.58
2018-06-09 05:00:00,20.0,31.9
2018-06-09 06:00:00,20.29,36.69
2018-06-09 07:00:00,22.09,18.57
2018-06-09 08:00:00,24.68,18.31
2018-06-09 09:00:00,30.33,17.69
2018-06-09 10:00:00,34.66,18.64
2018-06-09 11:00:00,30.18,18.29
2018-06-09 12:00:00,35.89,25.42
2018-06-09 13:00:00,39.31,23.31
2018-06-09 14:00:00,34.03,24.46
2018-06-09 15:00:00,36.06,23.54
2018-06-09 16:00:00,30.15,22.33
2018-06-09 17:00:00,30.21,21.43
2018-06-09 18:00:00,29.16,20.61
2018-06-09 19:00:00,31.46,20.33
2018-06-09 20:00:00,31.1,22.51
2018-06-09 21:00:00,25.28,20.24
2018-06-09 22:00:00,21.52,18.23
2018-06-09 23:00:00,23.69,19.24
2018-06-10 00:00:00,23.53,19.14
2018-06-10 01:00:00,23.82,17.07
2018-06-10 02:00:00,21.35,19.89
2018-06-10 03:00:00,19.91,16.96
2018-06-10 04:00:00,16.67,16.51
2018-06-10 05:00:00,16.99,16.08
2018-06-10 06:00:00,19.55,15.38
2018-06-10 07:00:00,18.9,-13.49
2018-06-10 08:00:00,21.96,0.27
2018-06-10 09:00:00,23.7,-45.49
2018-06-10 10:00:00,24.86,-1.18
2018-06-10 11:00:00,26.73,16.35
2018-06-10 12:00:00,23.41,-9.08
2018-06-10 13:00:00,23.8,-17.52
2018-06-10 14:00:00,27.63,16.53
2018-06-10 15:00:00,31.53,17.52
2018-06-10 16:00:00,33.29,17.25
2018-06-10 17:00:00,32.5,18.2
2018-06-10 18:00:00,30.18,18.54
2018-06-10 19:00:00,30.2,18.76
2018-06-10 20:00:00,31.32,19.74
2018-06-10 21:00:00,23.03,16.66
2018-06-10 22:00:00,19.95,15.7
2018-06-10 23:00:00,16.2,16.59
2018-06-11 00:00:00,13.42,15.43
2018-06-11 01:00:00,13.24,16.17
2018-06-11 02:00:00,11.3,18.18
2018-06-11 03:00:00,13.41,17.24
2018-06-11 04:00:00,16.62,18.47
2018-06-11 05:00:00,23.57,41.61
2018-06-11 06:00:00,23.06,28.74
2018-06-11 07:00:00,24.12,18.14
2018-06-11 08:00:00,24.33,16.52
2018-06-11 09:00:00,26.22,17.86
2018-06-11 10:00:00,27.14,18.2
2018-06-11 11:00:00,27.65,18.1
2018-06-11 12:00:00,29.39,19.61
2018-06-11 13:00:00,28.15,21.36
2018-06-11 14:00:00,31.15,21.77
2018-06-11 15:00:00,31.85,21.2
2018-06-11 16:00:00,31.28,28.9
2018-06-11 17:00:00,27.65,32.19
2018-06-11 18:00:00,28.54,28.12
2018-06-11 19:00:00,27.87,25.93
2018-06-11 20:00:00,23.86,23.74
2018-06-11 21:00:00,23.44,22.4
2018-06-11 22:00:00,21.64,30.63
2018-06-11 23:00:00,18.55,24.49
2018-06-12 00:00:00,17.16,18.31
2018-06-12 01:00:00,14.11,18.65
2018-06-12 02:00:00,13.56,16.45
2018-06-12 03:00:00,14.07,17.51
2018-06-12 04:00:00,17.18,12.42
2018-06-12 05:00:00,21.0,20.88
2018-06-12 06:00:00,21.03,20.44
2018-06-12 07:00:00,20.99,20.18
2018-06-12 08:00:00,20.36,18.47
2018-06-12 09:00:00,20.98,17.85
2018-06-12 10:00:00,22.56,17.46
2018-06-12 11:00:00,23.61,16.76
2018-06-12 12:00:00,24.01,17.24
2018-06-12 13:00:00,23.44,16.94
2018-06-12 14:00:00,24.47,17.6
2018-06-12 15:00:00,26.95,18.55
2018-06-12 16:00:00,29.61,20.18
2018-06-12 17:00:00,27.68,25.38
2018-06-12 18:00:00,26.28,22.06
2018-06-12 19:00:00,26.85,19.21
2018-06-12 20:00:00,23.93,20.79
2018-06-12 21:00:00,22.75,19.55
2018-06-12 22:00:00,21.0,27.54
2018-06-12 23:00:00,17.61,13.82
2018-06-13 00:00:00,16.42,17.25
2018-06-13 01:00:00,14.85,14.53
2018-06-13 02:00:00,14.0,17.26
2018-06-13 03:00:00,14.7,18.66
2018-06-13 04:00:00,18.51,17.91
2018-06-13 05:00:00,22.25,25.24
2018-06-13 06:00:00,23.99,27.15
2018-06-13 07:00:00,22.68,36.27
2018-06-13 08:00:00,26.22,28.48
2018-06-13 09:00:00,26.64,28.42
2018-06-13 10:00:00,28.08,28.88
2018-06-13 11:00:00,28.19,22.05
2018-06-13 12:00:00,31.43,27.2
2018-06-13 13:00:00,31.41,28.6
2018-06-13 14:00:00,31.12,22.87
2018-06-13 15:00:00,35.59,20.2
2018-06-13 16:00:00,35.21,19.59
2018-06-13 17:00:00,32.29,19.8
2018-06-13 18:00:00,32.26,19.88
2018-06-13 19:00:00,32.23,19.61
2018-06-13 20:00:00,27.55,22.21
2018-06-13 21:00:00,25.39,20.26
2018-06-13 22:00:00,24.47,21.78
2018-06-13 23:00:00,25.83,21.7
2018-06-14 00:00:00,23.77,20.41
2018-06-14 01:00:00,23.13,21.83
2018-06-14 02:00:00,21.67,19.73
2018-06-14 03:00:00,21.21,18.01
2018-06-14 04:00:00,20.06,13.98
2018-06-14 05:00:00,24.15,16.11
2018-06-14 06:00:00,22.35,22.5
2018-06-14 07:00:00,20.41,20.98
2018-06-14 08:00:00,20.99,20.53
2018-06-14 09:00:00,24.13,23.11
2018-06-14 10:00:00,25.58,36.07
2018-06-14 11:00:00,26.8,45.21
2018-06-14 12:00:00,29.4,41.54
2018-06-14 13:00:00,28.95,26.19
2018-06-14 14:00:00,30.77,24.22
2018-06-14 15:00:00,34.71,41.77
2018-06-14 16:00:00,34.86,34.93
2018-06-14 17:00:00,30.67,28.28
2018-06-14 18:00:00,26.75,22.86
2018-06-14 19:00:00,27.74,28.34
2018-06-14 20:00:00,24.78,26.2
2018-06-14 21:00:00,22.75,27.77
2018-06-14 22:00:00,22.88,33.15
2018-06-14 23:00:00,23.71,26.29
2018-06-15 00:00:00,20.31,23.75
2018-06-15 01:00:00,15.38,21.84
2018-06-15 02:00:00,13.35,20.39
2018-06-15 03:00:00,14.02,19.95
2018-06-15 04:00:00,18.04,23.93
2018-06-15 05:00:00,23.38,32.32
2018-06-15 06:00:00,22.2,39.9
2018-06-15 07:00:00,22.19,39.79
2018-06-15 08:00:00,23.83,26.48
2018-06-15 09:00:00,24.87,28.88
2018-06-15 10:00:00,24.89,31.32
2018-06-15 11:00:00,25.91,24.67
2018-06-15 12:00:00,26.34,22.19
2018-06-15 13:00:00,27.27,23.96
2018-06-15 14:00:00,29.86,25.54
2018-06-15 15:00:00,31.1,24.72
2018-06-15 16:00:00,30.96,24.7
2018-06-15 17:00:00,29.45,30.64
2018-06-15 18:00:00,28.91,29.24
2018-06-15 19:00:00,27.94,21.36
2018-06-15 20:00:00,24.95,24.42
2018-06-15 21:00:00,22.63,24.5
2018-06-15 22:00:00,21.13,18.27
2018-06-15 23:00:00,22.15,13.97
2018-06-16 00:00:00,21.91,17.19
2018-06-16 01:00:00,21.53,20.65
2018-06-16 02:00:00,19.09,19.39
2018-06-16 03:00:00,18.49,16.79
2018-06-16 04:00:00,16.9,-13.72
2018-06-16 05:00:00,13.35,-10.11
2018-06-16 06:00:00,18.11,17.94
2018-06-16 07:00:00,19.45,5.08
2018-06-16 08:00:00,19.99,16.75
2018-06-16 09:00:00,35.01,19.41
2018-06-16 10:00:00,40.27,17.98
2018-06-16 11:00:00,39.29,9.13
2018-06-16 12:00:00,41.71,-8.21
2018-06-16 13:00:00,49.91,16.47
2018-06-16 14:00:00,52.17,20.21
2018-06-16 15:00:00,108.69,20.28
2018-06-16 16:00:00,73.66,20.44
2018-06-16 17:00:00,46.78,20.53
2018-06-16 18:00:00,46.04,20.59
2018-06-16 19:00:00,46.26,20.47
2018-06-16 20:00:00,44.15,20.51
2018-06-16 21:00:00,27.81,19.87
2018-06-16 22:00:00,26.59,19.96
2018-06-16 23:00:00,20.97,12.99
2018-06-17 00:00:00,22.13,13.88
2018-06-17 01:00:00,19.99,13.49
2018-06-17 02:00:00,19.95,18.58
2018-06-17 03:00:00,17.45,11.88
2018-06-17 04:00:00,17.45,7.82
2018-06-17 05:00:00,19.77,-71.45
2018-06-17 06:00:00,18.71,14.79
2018-06-17 07:00:00,20.84,16.86
2018-06-17 08:00:00,25.23,20.38
2018-06-17 09:00:00,24.97,20.23
2018-06-17 10:00:00,28.24,20.15
2018-06-17 11:00:00,30.55,19.66
2018-06-17 12:00:00,30.75,3.43
2018-06-17 13:00:00,35.42,-4.66
2018-06-17 14:00:00,39.23,18.6
2018-06-17 15:00:00,68.04,19.79
2018-06-17 16:00:00,64.79,21.16
2018-06-17 17:00:00,42.16,20.89
2018-06-17 18:00:00,38.42,20.95
2018-06-17 19:00:00,36.62,20.66
2018-06-17 20:00:00,28.2,20.67
2018-06-17 21:00:00,35.14,19.5
2018-06-17 22:00:00,29.16,18.07
2018-06-17 23:00:00,19.45,3.6
2018-06-18 00:00:00,10.03,14.32
2018-06-18 01:00:00,14.2,16.62
2018-06-18 02:00:00,14.84,8.37
2018-06-18 03:00:00,15.82,-11.87
2018-06-18 04:00:00,19.16,-135.66
2018-06-18 05:00:00,21.17,8.6
2018-06-18 06:00:00,26.44,18.98
2018-06-18 07:00:00,26.64,20.74
2018-06-18 08:00:00,32.42,20.55
2018-06-18 09:00:00,39.99,21.74
2018-06-18 10:00:00,42.42,22.83
2018-06-18 11:00:00,57.57,31.45
2018-06-18 12:00:00,64.59,39.41
2018-06-18 13:00:00,64.62,36.11
2018-06-18 14:00:00,76.83,38.88
2018-06-18 15:00:00,77.01,38.37
2018-06-18 16:00:00,77.88,40.3
2018-06-18 17:00:00,68.99,32.61
2018-06-18 18:00:00,61.46,26.0
2018-06-18 19:00:00,60.88,23.59
2018-06-18 20:00:00,51.11,22.36
2018-06-18 21:00:00,35.8,21.41
2018-06-18 22:00:00,32.38,21.1
2018-06-18 23:00:00,23.15,22.67
2018-06-19 00:00:00,21.14,29.16
2018-06-19 01:00:00,20.47,30.96
2018-06-19 02:00:00,20.17,27.69
2018-06-19 03:00:00,20.21,28.62
2018-06-19 04:00:00,21.19,32.59
2018-06-19 05:00:00,21.44,29.66
2018-06-19 06:00:00,23.83,37.11
2018-06-19 07:00:00,25.29,30.63
2018-06-19 08:00:00,25.77,29.27
2018-06-19 09:00:00,24.6,22.93
2018-06-19 10:00:00,24.92,21.95
2018-06-19 11:00:00,29.15,22.31
2018-06-19 12:00:00,32.27,23.76
2018-06-19 13:00:00,33.88,26.49
2018-06-19 14:00:00,39.32,34.31
2018-06-19 15:00:00,41.55,35.36
2018-06-19 16:00:00,38.64,34.08
2018-06-19 17:00:00,33.61,32.9
2018-06-19 18:00:00,28.98,32.06
2018-06-19 19:00:00,29.15,29.29
2018-06-19 20:00:00,23.62,31.76
2018-06-19 21:00:00,23.69,30.62
2018-06-19 22:00:00,22.68,25.04
2018-06-19 23:00:00,23.79,32.51
2018-06-20 00:00:00,20.6,36.61
2018-06-20 01:00:00,18.99,25.22
2018-06-20 02:00:00,14.08,22.78
2018-06-20 03:00:00,14.61,23.12
2018-06-20 04:00:00,20.33,36.15
2018-06-20 05:00:00,24.2,44.99
2018-06-20 06:00:00,28.21,57.04
2018-06-20 07:00:00,21.45,32.69
2018-06-20 08:00:00,21.51,26.78
2018-06-20 09:00:00,25.34,34.28
2018-06-20 10:00:00,24.71,22.64
2018-06-20 11:00:00,29.35,24.94
2018-06-20 12:00:00,30.89,28.8
2018-06-20 13:00:00,30.03,31.26
2018-06-20 14:00:00,30.98,43.09
2018-06-20 15:00:00,32.55,29.83
2018-06-20 16:00:00,31.71,28.79
2018-06-20 17:00:00,30.46,39.89
2018-06-20 18:00:00,29.64,30.99
2018-06-20 19:00:00,29.0,27.15
2018-06-20 20:00:00,28.46,36.46
2018-06-20 21:00:00,23.27,34.69
2018-06-20 22:00:00,21.77,23.62
2018-06-20 23:00:00,27.81,34.54
2018-06-21 00:00:00,23.48,29.37
2018-06-21 01:00:00,22.75,43.74
2018-06-21 02:00:00,20.21,30.8
2018-06-21 03:00:00,20.37,28.84
2018-06-21 04:00:00,20.39,25.0
2018-06-21 05:00:00,23.77,26.97
2018-06-21 06:00:00,27.99,47.78
2018-06-21 07:00:00,26.26,40.56
2018-06-21 08:00:00,26.98,36.76
2018-06-21 09:00:00,30.15,66.54
2018-06-21 10:00:00,29.81,62.84
2018-06-21 11:00:00,30.3,35.14
2018-06-21 12:00:00,32.24,42.01
2018-06-21 13:00:00,34.26,63.59
2018-06-21 14:00:00,34.37,58.62
2018-06-21 15:00:00,34.42,58.21
2018-06-21 16:00:00,35.28,61.4
2018-06-21 17:00:00,34.39,83.82
2018-06-21 18:00:00,34.06,83.77
2018-06-21 19:00:00,33.92,46.09
2018-06-21 20:00:00,26.23,27.31
2018-06-21 21:00:00,24.81,35.51
2018-06-21 22:00:00,24.06,23.17
2018-06-21 23:00:00,24.68,22.91
2018-06-22 00:00:00,23.89,25.12
2018-06-22 01:00:00,21.25,33.51
2018-06-22 02:00:00,21.04,32.93
2018-06-22 03:00:00,20.8,24.8
2018-06-22 04:00:00,22.47,23.77
2018-06-22 05:00:00,25.9,29.47
2018-06-22 06:00:00,27.85,28.73
2018-06-22 07:00:00,28.66,28.59
2018-06-22 08:00:00,28.43,25.19
2018-06-22 09:00:00,29.86,22.99
2018-06-22 10:00:00,31.04,27.95
2018-06-22 11:00:00,32.17,33.17
2018-06-22 12:00:00,30.47,33.85
2018-06-22 13:00:00,32.09,29.49
2018-06-22 14:00:00,37.1,34.44
2018-06-22 15:00:00,36.02,32.54
2018-06-22 16:00:00,31.77,29.1
2018-06-22 17:00:00,27.43,25.66
2018-06-22 18:00:00,27.12,22.35
2018-06-22 19:00:00,27.69,22.12
2018-06-22 20:00:00,28.87,24.55
2018-06-22 21:00:00,24.75,24.1
2018-06-22 22:00:00,24.39,21.41
2018-06-22 23:00:00,18.44,20.21
2018-06-23 00:00:00,18.13,20.35
2018-06-23 01:00:00,18.02,19.68
2018-06-23 02:00:00,18.13,18.5
2018-06-23 03:00:00,17.83,18.27
2018-06-23 04:00:00,17.99,20.42
2018-06-23 05:00:00,18.16,22.96
2018-06-23 06:00:00,18.26,29.84
2018-06-23 07:00:00,18.93,30.34
2018-06-23 08:00:00,24.28,32.91
2018-06-23 09:00:00,25.5,25.05
2018-06-23 10:00:00,26.94,20.22
2018-06-23 11:00:00,27.52,22.14
2018-06-23 12:00:00,24.57,20.31
2018-06-23 13:00:00,23.65,19.61
2018-06-23 14:00:00,21.97,18.65
2018-06-23 15:00:00,25.31,18.56
2018-06-23 16:00:00,26.52,18.73
2018-06-23 17:00:00,26.54,18.08
2018-06-23 18:00:00,26.34,17.61
2018-06-23 19:00:00,29.9,17.56
2018-06-23 20:00:00,26.66,18.11
2018-06-23 21:00:00,22.45,16.06
2018-06-23 22:00:00,19.22,12.52
2018-06-23 23:00:00,19.86,18.04
2018-06-24 00:00:00,19.35,18.52
2018-06-24 01:00:00,18.56,17.4
2018-06-24 02:00:00,19.28,17.34
2018-06-24 03:00:00,18.3,16.94
2018-06-24 04:00:00,17.44,16.83
2018-06-24 05:00:00,18.7,16.89
2018-06-24 06:00:00,21.74,17.31
2018-06-24 07:00:00,22.46,17.39
2018-06-24 08:00:00,19.84,17.18
2018-06-24 09:00:00,27.74,17.24
2018-06-24 10:00:00,26.73,17.39
2018-06-24 11:00:00,28.18,17.42
2018-06-24 12:00:00,30.53,18.14
2018-06-24 13:00:00,31.66,23.3
2018-06-24 14:00:00,32.38,26.78
2018-06-24 15:00:00,35.23,28.62
2018-06-24 16:00:00,35.28,35.87
2018-06-24 17:00:00,30.12,32.17
2018-06-24 18:00:00,32.13,35.61
2018-06-24 19:00:00,32.91,36.9
2018-06-24 20:00:00,26.51,29.48
2018-06-24 21:00:00,25.21,24.45
2018-06-24 22:00:00,23.15,21.93
2018-06-24 23:00:00,25.82,20.45
2018-06-25 00:00:00,21.45,22.01
2018-06-25 01:00:00,18.11,20.57
2018-06-25 02:00:00,17.62,18.47
2018-06-25 03:00:00,17.33,20.3
2018-06-25 04:00:00,18.76,21.81
2018-06-25 05:00:00,22.89,21.95
2018-06-25 06:00:00,26.06,28.5
2018-06-25 07:00:00,24.22,26.2
2018-06-25 08:00:00,25.82,29.59
2018-06-25 09:00:00,29.61,27.11
2018-06-25 10:00:00,30.74,23.87
2018-06-25 11:00:00,30.76,25.05
2018-06-25 12:00:00,33.07,27.52
2018-06-25 13:00:00,32.19,29.74
2018-06-25 14:00:00,32.2,26.59
2018-06-25 15:00:00,33.12,26.31
2018-06-25 16:00:00,31.73,33.21
2018-06-25 17:00:00,31.04,42.36
2018-06-25 18:00:00,29.19,35.83
2018-06-25 19:00:00,30.23,27.2
2018-06-25 20:00:00,29.6,29.27
2018-06-25 21:00:00,22.97,21.36
2018-06-25 22:00:00,22.48,19.46
2018-06-25 23:00:00,22.83,21.43
2018-06-26 00:00:00,20.55,23.46
2018-06-26 01:00:00,20.8,25.73
2018-06-26 02:00:00,19.85,27.05
2018-06-26 03:00:00,20.44,26.52
2018-06-26 04:00:00,20.9,25.26
2018-06-26 05:00:00,25.81,23.06
2018-06-26 06:00:00,22.96,22.73
2018-06-26 07:00:00,23.38,22.54
2018-06-26 08:00:00,24.28,22.22
2018-06-26 09:00:00,23.52,20.15
2018-06-26 10:00:00,26.09,19.16
2018-06-26 11:00:00,27.93,19.39
2018-06-26 12:00:00,29.06,20.29
2018-06-26 13:00:00,31.55,21.53
2018-06-26 14:00:00,35.59,24.04
2018-06-26 15:00:00,39.33,26.02
2018-06-26 16:00:00,38.4,36.83
2018-06-26 17:00:00,34.41,34.97
2018-06-26 18:00:00,30.36,33.52
2018-06-26 19:00:00,28.68,24.37
2018-06-26 20:00:00,25.92,22.09
2018-06-26 21:00:00,22.49,20.55
2018-06-26 22:00:00,24.52,21.31
2018-06-26 23:00:00,22.86,34.44
2018-06-27 00:00:00,21.26,33.38
2018-06-27 01:00:00,19.48,22.49
2018-06-27 02:00:00,18.94,21.99
2018-06-27 03:00:00,19.06,20.9
2018-06-27 04:00:00,19.58,23.31
2018-06-27 05:00:00,23.77,22.51
2018-06-27 06:00:00,24.51,23.7
2018-06-27 07:00:00,26.43,24.31
2018-06-27 08:00:00,25.94,23.38
2018-06-27 09:00:00,27.16,21.25
2018-06-27 10:00:00,30.31,22.11
2018-06-27 11:00:00,30.26,22.17
2018-06-27 12:00:00,30.52,24.79
2018-06-27 13:00:00,35.14,27.92
2018-06-27 14:00:00,36.22,24.45
2018-06-27 15:00:00,36.24,23.54
2018-06-27 16:00:00,35.52,21.67
2018-06-27 17:00:00,30.89,22.17
2018-06-27 18:00:00,29.82,21.91
2018-06-27 19:00:00,30.15,21.97
2018-06-27 20:00:00,27.92,22.54
2018-06-27 21:00:00,24.25,24.55
2018-06-27 22:00:00,24.79,20.37
2018-06-27 23:00:00,23.49,21.24
2018-06-28 00:00:00,22.42,22.56
2018-06-28 01:00:00,21.83,25.91
2018-06-28 02:00:00,22.32,26.11
2018-06-28 03:00:00,22.33,23.06
2018-06-28 04:00:00,23.52,28.22
2018-06-28 05:00:00,23.99,36.76
2018-06-28 06:00:00,23.98,25.21
2018-06-28 07:00:00,23.65,30.73
2018-06-28 08:00:00,23.5,40.73
2018-06-28 09:00:00,26.42,39.45
2018-06-28 10:00:00,26.37,33.25
2018-06-28 11:00:00,29.67,40.51
2018-06-28 12:00:00,33.2,36.55
2018-06-28 13:00:00,32.6,37.72
2018-06-28 14:00:00,34.21,44.81
2018-06-28 15:00:00,39.48,44.69
2018-06-28 16:00:00,42.79,47.73
2018-06-28 17:00:00,39.42,43.17
2018-06-28 18:00:00,35.92,32.66
2018-06-28 19:00:00,34.02,26.53
2018-06-28 20:00:00,32.6,27.94
2018-06-28 21:00:00,25.36,35.63
2018-06-28 22:00:00,28.35,33.56
2018-06-28 23:00:00,25.53,25.36
2018-06-29 00:00:00,24.82,24.44
2018-06-29 01:00:00,26.42,24.74
2018-06-29 02:00:00,23.8,24.88
2018-06-29 03:00:00,20.08,21.68
2018-06-29 04:00:00,25.48,22.86
2018-06-29 05:00:00,24.78,22.26
2018-06-29 06:00:00,24.14,22.68
2018-06-29 07:00:00,26.13,29.19
2018-06-29 08:00:00,25.14,31.6
2018-06-29 09:00:00,33.96,37.75
2018-06-29 10:00:00,35.33,44.86
2018-06-29 11:00:00,38.01,32.29
2018-06-29 12:00:00,46.04,30.28
2018-06-29 13:00:00,50.17,34.2
2018-06-29 14:00:00,52.57,32.17
2018-06-29 15:00:00,60.45,28.74
2018-06-29 16:00:00,57.92,40.92
2018-06-29 17:00:00,51.81,51.92
2018-06-29 18:00:00,46.11,52.0
2018-06-29 19:00:00,41.5,27.58
2018-06-29 20:00:00,38.68,33.76
2018-06-29 21:00:00,31.89,26.16
2018-06-29 22:00:00,29.22,27.66
2018-06-29 23:00:00,25.21,36.7
2018-06-30 00:00:00,23.81,24.52
2018-06-30 01:00:00,23.26,24.19
2018-06-30 02:00:00,22.88,29.53
2018-06-30 03:00:00,15.64,30.92
2018-06-30 04:00:00,5.01,31.12
2018-06-30 05:00:00,4.99,27.3
2018-06-30 06:00:00,17.96,26.22
2018-06-30 07:00:00,25.51,46.72
2018-06-30 08:00:00,29.9,39.77
2018-06-30 09:00:00,29.67,33.4
2018-06-30 10:00:00,31.14,29.59
2018-06-30 11:00:00,38.09,33.45
2018-06-30 12:00:00,38.19,33.68
2018-06-30 13:00:00,43.5,31.06
2018-06-30 14:00:00,43.6,31.7
2018-06-30 15:00:00,50.82,53.74
2018-06-30 16:00:00,52.53,46.99
2018-06-30 17:00:00,44.78,56.49
2018-06-30 18:00:00,43.25,48.06
2018-06-30 19:00:00,43.46,44.28
2018-06-30 20:00:00,34.27,35.84
2018-06-30 21:00:00,29.41,46.75
2018-06-30 22:00:00,28.93,38.08
2018-06-30 23:00:00,26.23,32.15
2018-07-01 00:00:00,26.85,27.43
2018-07-01 01:00:00,29.75,27.49
2018-07-01 02:00:00,26.26,26.22
2018-07-01 03:00:00,25.28,24.35
2018-07-01 04:00:00,23.49,23.58
2018-07-01 05:00:00,23.24,21.2
2018-07-01 06:00:00,23.14,20.99
2018-07-01 07:00:00,24.65,22.5
2018-07-01 08:00:00,30.16,24.64
